seed,file,name_presence,location_presence,rating_presence,price_presence,duration_presence,all5_presence
43,tourist_html/viator-1623.html,100,100,100,100,100,100
43,tourist_html/tourradar-1703.html,100,0,100,100,100,0
43,tourist_html/viator-0896.html,100,100,100,100,100,100
43,tourist_html/tourradar-0705.html,100,0,100,100,100,0
43,tourist_html/viator-1848.html,100,100,100,100,100,100
43,tourist_html/klook-0638.html,100,100,100,100,100,100
43,tourist_html/getyourguide-0257.html,100,100,100,100,100,100
43,tourist_html/tourradar-1859.html,100,0,100,100,100,0
43,tourist_html/viator-1058.html,100,100,100,100,100,100
43,tourist_html/getyourguide-0651.html,100,100,100,100,0,0
43,tourist_html/traveloka-0333.html,100,100,100,100,0,0
43,tourist_html/getyourguide-1514.html,100,100,100,100,100,100
43,tourist_html/tourradar-1173.html,100,0,100,100,100,0
43,tourist_html/klook-0033.html,100,100,100,100,0,0
43,tourist_html/traveloka-0523.html,100,100,100,100,100,100
43,tourist_html/klook-0045.html,100,100,100,100,0,0
43,tourist_html/getyourguide-0976.html,100,100,100,100,100,100
43,tourist_html/traveloka-0672.html,100,100,100,100,0,0
43,tourist_html/traveloka-1717.html,100,100,100,100,0,0
43,tourist_html/viator-1784.html,100,100,100,100,100,100
43,tourist_html/klook-1710.html,100,100,100,100,100,100
43,tourist_html/getyourguide-0549.html,100,100,100,100,0,0
43,tourist_html/tourradar-0196.html,100,0,100,100,100,0
43,tourist_html/getyourguide-0016.html,100,100,100,100,100,100
43,tourist_html/tourradar-0427.html,100,0,100,100,100,0
43,tourist_html/traveloka-0117.html,100,100,100,100,100,100
43,tourist_html/klook-0132.html,100,100,100,100,100,100
43,tourist_html/klook-0537.html,100,100,100,100,100,100
43,tourist_html/tourradar-1032.html,100,0,100,100,100,0
43,tourist_html/klook-0501.html,100,100,100,100,100,100
43,tourist_html/traveloka-0028.html,100,100,100,100,100,100
43,tourist_html/tourradar-1736.html,100,0,100,100,100,0
43,tourist_html/viator-1245.html,100,100,100,100,100,100
43,tourist_html/klook-1906.html,100,100,0,100,100,0
43,tourist_html/tourradar-0006.html,100,0,100,100,100,0
43,tourist_html/getyourguide-1412.html,100,100,100,100,0,0
43,tourist_html/klook-0585.html,100,100,100,100,100,100
43,tourist_html/traveloka-0802.html,100,100,100,100,0,0
