seed,file,name_presence,location_presence,rating_presence,price_presence,duration_presence,all5_presence
42,tourist_html/klook-0166.html,100,100,100,100,0,0
42,tourist_html/klook-0728.html,100,100,100,100,0,0
42,tourist_html/tourradar-1837.html,100,0,100,100,100,0
42,tourist_html/klook-0622.html,100,100,100,100,100,100
42,tourist_html/traveloka-1325.html,100,100,100,100,100,100
42,tourist_html/tourradar-1629.html,100,0,100,100,100,0
42,tourist_html/klook-0859.html,100,100,100,100,0,0
42,tourist_html/viator-0063.html,100,100,100,100,100,100
42,tourist_html/klook-1216.html,100,100,0,100,0,0
42,tourist_html/getyourguide-1735.html,100,100,100,100,0,0
42,tourist_html/tourradar-1618.html,100,0,100,100,100,0
42,tourist_html/traveloka-0474.html,100,100,100,100,100,100
42,tourist_html/klook-1494.html,100,100,100,100,100,100
42,tourist_html/klook-1510.html,100,100,100,100,100,100
42,tourist_html/viator-1404.html,100,100,100,100,100,100
42,tourist_html/getyourguide-0465.html,100,100,100,100,0,0
42,tourist_html/klook-1501.html,100,100,100,100,100,100
42,tourist_html/getyourguide-0376.html,100,100,100,100,0,0
42,tourist_html/traveloka-1062.html,100,100,100,100,0,0
42,tourist_html/traveloka-0088.html,100,100,100,100,100,100
42,tourist_html/getyourguide-0147.html,100,100,100,100,100,100
42,tourist_html/tourradar-0432.html,100,0,100,100,100,0
42,tourist_html/klook-2080.html,100,100,100,100,0,0
42,tourist_html/getyourguide-0090.html,100,100,100,100,100,100
42,tourist_html/klook-1064.html,100,100,100,100,100,100
42,tourist_html/viator-1403.html,100,100,100,100,100,100
42,tourist_html/getyourguide-1198.html,100,100,100,100,0,0
42,tourist_html/viator-0587.html,100,100,100,100,100,100
42,tourist_html/getyourguide-0495.html,100,100,100,100,100,100
42,tourist_html/traveloka-0812.html,100,100,100,100,0,0
42,tourist_html/tourradar-1342.html,100,0,100,100,100,0
42,tourist_html/viator-1988.html,100,100,100,100,100,100
42,tourist_html/tourradar-1673.html,100,0,100,100,100,0
42,tourist_html/klook-1163.html,100,100,100,100,100,100
42,tourist_html/traveloka-1370.html,100,100,100,100,100,100
42,tourist_html/traveloka-0385.html,100,100,100,100,0,0
42,tourist_html/klook-0501.html,100,100,100,100,100,100
42,tourist_html/getyourguide-1579.html,100,100,100,100,100,100
42,tourist_html/viator-0684.html,100,100,100,100,100,100
42,tourist_html/klook-1963.html,100,100,100,100,100,100
42,tourist_html/traveloka-1378.html,100,100,100,100,100,100
42,tourist_html/viator-1912.html,100,100,100,100,100,100
42,tourist_html/tourradar-0767.html,100,0,100,100,100,0
42,tourist_html/traveloka-1106.html,100,100,100,100,100,100
42,tourist_html/viator-1761.html,100,100,100,100,100,100
42,tourist_html/tourradar-1422.html,100,0,100,100,100,0
42,tourist_html/tourradar-1251.html,100,0,100,100,100,0
42,tourist_html/getyourguide-0809.html,100,100,100,100,100,100
42,tourist_html/getyourguide-0854.html,100,100,100,100,100,100
42,tourist_html/traveloka-1571.html,100,100,100,100,0,0
42,tourist_html/getyourguide-1686.html,100,100,100,100,100,100
42,tourist_html/traveloka-0794.html,100,100,100,100,100,100
42,tourist_html/traveloka-0265.html,100,100,100,100,100,100
42,tourist_html/klook-1237.html,100,100,100,100,0,0
42,tourist_html/tourradar-0160.html,100,100,100,100,100,100
42,tourist_html/getyourguide-1281.html,100,100,100,100,100,100
42,tourist_html/tourradar-0729.html,100,0,100,100,100,0
42,tourist_html/traveloka-0502.html,100,100,100,100,100,100
42,tourist_html/viator-0356.html,100,100,100,100,100,100
42,tourist_html/tourradar-0491.html,100,0,100,100,100,0
42,tourist_html/traveloka-1949.html,100,100,100,100,100,100
42,tourist_html/getyourguide-0672.html,100,100,100,100,100,100
42,tourist_html/getyourguide-0599.html,100,100,100,100,0,0
42,tourist_html/getyourguide-0129.html,100,100,100,100,100,100
42,tourist_html/traveloka-0886.html,100,100,100,100,100,100
42,tourist_html/getyourguide-1251.html,100,100,100,100,100,100
42,tourist_html/klook-0135.html,100,100,100,100,100,100
42,tourist_html/getyourguide-0897.html,100,100,100,100,100,100
42,tourist_html/klook-1270.html,100,100,100,100,100,100
42,tourist_html/tourradar-1890.html,100,0,100,100,100,0
42,tourist_html/viator-1443.html,100,100,100,100,100,100
42,tourist_html/traveloka-1490.html,100,100,100,100,100,100
42,tourist_html/tourradar-1116.html,100,0,100,100,100,0
42,tourist_html/viator-1049.html,100,100,100,100,100,100
42,tourist_html/tourradar-1221.html,100,0,100,100,100,0
42,tourist_html/getyourguide-1963.html,100,100,100,100,100,100
42,tourist_html/getyourguide-0959.html,100,100,100,100,100,100
42,tourist_html/klook-0468.html,100,100,100,100,100,100
42,tourist_html/tourradar-0315.html,100,0,100,100,100,0
42,tourist_html/getyourguide-1840.html,100,100,100,100,100,100
42,tourist_html/traveloka-0094.html,100,100,100,100,100,100
42,tourist_html/traveloka-1024.html,100,100,100,100,100,100
42,tourist_html/tourradar-0662.html,100,0,100,100,100,0
42,tourist_html/tourradar-0117.html,100,0,100,100,100,0
42,tourist_html/tourradar-1256.html,100,0,100,100,100,0
42,tourist_html/viator-0893.html,100,100,100,100,100,100
42,tourist_html/traveloka-1204.html,100,100,100,100,100,100
42,tourist_html/klook-1294.html,100,100,100,100,100,100
42,tourist_html/viator-0402.html,100,100,100,100,100,100
42,tourist_html/traveloka-0496.html,100,100,100,100,0,0
42,tourist_html/tourradar-1966.html,100,0,100,100,100,0
42,tourist_html/traveloka-0197.html,100,100,100,100,100,100
42,tourist_html/tourradar-1320.html,100,0,100,100,100,0
42,tourist_html/tourradar-0375.html,100,0,100,100,100,0
42,tourist_html/klook-0370.html,100,100,100,100,0,0
42,tourist_html/tourradar-0928.html,100,0,100,100,100,0
42,tourist_html/tourradar-1393.html,100,0,100,100,100,0
42,tourist_html/klook-0449.html,100,100,100,100,100,100
42,tourist_html/traveloka-1306.html,100,100,100,100,100,100
42,tourist_html/traveloka-0974.html,100,100,100,100,100,100
42,tourist_html/tourradar-0927.html,100,0,100,100,100,0
42,tourist_html/tourradar-0335.html,100,0,100,100,100,0
42,tourist_html/traveloka-0140.html,100,100,100,100,100,100
42,tourist_html/viator-1426.html,100,100,100,100,100,100
42,tourist_html/viator-1700.html,100,100,100,100,100,100
42,tourist_html/klook-1425.html,100,100,100,100,100,100
42,tourist_html/traveloka-1132.html,100,100,100,100,100,100
42,tourist_html/getyourguide-0041.html,100,100,100,100,100,100
42,tourist_html/traveloka-1520.html,100,100,100,100,100,100
42,tourist_html/getyourguide-0316.html,100,100,100,100,100,100
42,tourist_html/klook-0665.html,100,100,100,100,0,0
42,tourist_html/klook-1078.html,100,100,100,100,0,0
42,tourist_html/viator-1968.html,100,100,100,100,100,100
42,tourist_html/klook-0869.html,100,100,100,100,100,100
42,tourist_html/viator-0616.html,100,100,100,100,100,100
42,tourist_html/traveloka-0571.html,100,100,100,100,100,100
42,tourist_html/traveloka-0940.html,100,100,100,100,100,100
42,tourist_html/tourradar-1329.html,100,0,100,100,100,0
42,tourist_html/traveloka-0873.html,100,100,100,100,100,100
42,tourist_html/traveloka-1153.html,100,100,100,100,0,0
42,tourist_html/getyourguide-1424.html,100,100,100,100,100,100
42,tourist_html/tourradar-1476.html,100,0,100,100,100,0
42,tourist_html/tourradar-0313.html,100,0,100,100,100,0
42,tourist_html/traveloka-0380.html,100,100,100,100,100,100
42,tourist_html/klook-0857.html,100,100,100,100,0,0
42,tourist_html/getyourguide-1445.html,100,100,100,100,100,100
42,tourist_html/getyourguide-1104.html,100,100,100,100,100,100
42,tourist_html/tourradar-0775.html,100,0,100,100,100,0
42,tourist_html/viator-1835.html,100,100,100,100,100,100
42,tourist_html/tourradar-1547.html,100,0,100,100,100,0
42,tourist_html/tourradar-1381.html,100,0,100,100,100,0
42,tourist_html/getyourguide-1225.html,100,100,100,100,100,100
42,tourist_html/getyourguide-0860.html,100,100,100,100,100,100
42,tourist_html/klook-1477.html,100,100,100,100,0,0
42,tourist_html/tourradar-1497.html,100,0,100,100,100,0
42,tourist_html/viator-1702.html,100,100,100,100,100,100
42,tourist_html/klook-0018.html,100,100,100,100,100,100
42,tourist_html/viator-0491.html,100,100,100,100,100,100
42,tourist_html/getyourguide-1092.html,100,100,100,100,100,100
42,tourist_html/traveloka-1170.html,100,100,100,100,100,100
42,tourist_html/klook-1660.html,100,100,0,100,100,0
42,tourist_html/getyourguide-1252.html,100,100,100,100,100,100
42,tourist_html/getyourguide-0903.html,100,100,100,100,0,0
42,tourist_html/klook-1209.html,100,100,100,100,0,0
42,tourist_html/getyourguide-1905.html,100,100,100,100,100,100
42,tourist_html/traveloka-1836.html,100,100,100,100,100,100
42,tourist_html/traveloka-1445.html,100,100,100,100,100,100
42,tourist_html/klook-0223.html,100,100,0,100,0,0
42,tourist_html/getyourguide-1428.html,100,100,100,100,0,0
42,tourist_html/getyourguide-1572.html,100,100,100,100,100,100
42,tourist_html/getyourguide-1192.html,100,100,100,100,100,100
42,tourist_html/klook-0346.html,100,100,100,100,100,100
42,tourist_html/traveloka-1030.html,100,100,100,100,100,100
42,tourist_html/viator-0749.html,100,100,100,100,100,100
42,tourist_html/tourradar-1399.html,100,0,100,100,100,0
42,tourist_html/traveloka-1384.html,100,100,100,100,100,100
42,tourist_html/getyourguide-1806.html,100,100,100,100,100,100
42,tourist_html/tourradar-1750.html,100,100,100,100,100,100
42,tourist_html/getyourguide-0122.html,100,100,100,100,100,100
42,tourist_html/traveloka-1653.html,100,100,100,100,100,100
42,tourist_html/getyourguide-0280.html,100,100,100,100,100,100
42,tourist_html/tourradar-1712.html,100,0,100,100,100,0
42,tourist_html/traveloka-1923.html,100,100,100,100,100,100
42,tourist_html/klook-0093.html,100,100,100,100,100,100
42,tourist_html/getyourguide-1606.html,100,100,100,100,100,100
42,tourist_html/traveloka-0779.html,100,100,100,100,100,100
42,tourist_html/traveloka-0526.html,100,100,100,100,100,100
42,tourist_html/klook-1043.html,100,100,100,100,100,100
42,tourist_html/tourradar-1065.html,100,100,100,100,100,100
42,tourist_html/tourradar-0075.html,100,0,100,100,100,0
42,tourist_html/getyourguide-1273.html,100,100,100,100,100,100
42,tourist_html/getyourguide-1061.html,100,100,100,100,100,100
42,tourist_html/tourradar-0404.html,100,0,100,100,100,0
42,tourist_html/traveloka-1333.html,100,100,100,100,100,100
42,tourist_html/viator-1378.html,100,100,100,100,100,100
42,tourist_html/tourradar-1207.html,100,100,100,100,100,100
42,tourist_html/klook-0392.html,100,100,100,100,0,0
42,tourist_html/getyourguide-1542.html,100,100,100,100,100,100
42,tourist_html/traveloka-0218.html,100,100,100,100,100,100
42,tourist_html/tourradar-0386.html,100,0,100,100,100,0
42,tourist_html/viator-0388.html,100,100,100,100,100,100
42,tourist_html/tourradar-0862.html,100,0,100,100,100,0
42,tourist_html/getyourguide-1305.html,100,100,100,100,100,100
42,tourist_html/klook-0219.html,100,100,0,100,100,0
42,tourist_html/getyourguide-1560.html,100,100,100,100,100,100
42,tourist_html/klook-1288.html,100,100,0,100,100,0
42,tourist_html/viator-0874.html,100,100,100,100,100,100
42,tourist_html/getyourguide-0850.html,100,100,100,100,100,100
42,tourist_html/viator-1916.html,100,100,100,100,100,100
42,tourist_html/getyourguide-1734.html,100,100,100,100,100,100
42,tourist_html/traveloka-0146.html,100,100,100,100,100,100
42,tourist_html/viator-1666.html,100,100,100,100,100,100
42,tourist_html/traveloka-1725.html,100,100,100,100,100,100
42,tourist_html/traveloka-0519.html,100,100,100,100,100,100
42,tourist_html/tourradar-1855.html,100,0,100,100,100,0
42,tourist_html/klook-1595.html,100,100,0,100,0,0
42,tourist_html/getyourguide-0866.html,100,100,100,100,100,100
42,tourist_html/traveloka-0016.html,100,100,100,100,100,100
42,tourist_html/tourradar-1522.html,100,0,100,100,100,0
42,tourist_html/tourradar-1516.html,100,0,100,100,100,0
42,tourist_html/traveloka-1648.html,100,100,100,100,100,100
42,tourist_html/traveloka-0798.html,100,100,100,100,100,100
42,tourist_html/viator-0474.html,100,100,100,100,100,100
42,tourist_html/tourradar-1796.html,100,0,100,100,100,0
42,tourist_html/tourradar-1521.html,100,0,100,100,100,0
42,tourist_html/klook-1900.html,100,100,0,100,100,0
42,tourist_html/klook-0049.html,100,100,100,100,100,100
42,tourist_html/traveloka-1522.html,100,100,100,100,100,100
42,tourist_html/klook-0080.html,100,100,100,100,100,100
42,tourist_html/getyourguide-0613.html,100,100,100,100,100,100
42,tourist_html/klook-0845.html,100,100,100,100,100,100
42,tourist_html/viator-0879.html,100,100,100,100,100,100
42,tourist_html/klook-1225.html,100,0,100,100,0,0
42,tourist_html/getyourguide-1749.html,100,100,100,100,100,100
42,tourist_html/tourradar-1283.html,100,0,100,100,100,0
42,tourist_html/tourradar-1868.html,100,0,100,100,100,0
42,tourist_html/klook-2008.html,100,100,100,100,0,0
42,tourist_html/klook-1199.html,100,100,100,100,100,100
42,tourist_html/getyourguide-1605.html,100,100,100,100,100,100
42,tourist_html/klook-0676.html,100,0,100,100,100,0
42,tourist_html/traveloka-1205.html,100,100,100,100,100,100
42,tourist_html/viator-1109.html,100,100,100,100,100,100
42,tourist_html/tourradar-0108.html,100,0,100,100,100,0
42,tourist_html/getyourguide-1451.html,100,100,100,100,100,100
42,tourist_html/klook-0860.html,100,100,100,100,100,100
42,tourist_html/traveloka-0449.html,100,100,100,100,0,0
42,tourist_html/viator-1350.html,100,100,100,100,100,100
42,tourist_html/traveloka-1588.html,100,100,100,100,100,100
42,tourist_html/klook-1448.html,100,100,100,100,100,100
42,tourist_html/viator-0198.html,100,100,100,100,100,100
42,tourist_html/tourradar-1846.html,100,0,100,100,100,0
42,tourist_html/traveloka-1364.html,100,100,100,100,100,100
42,tourist_html/viator-1478.html,100,100,100,100,100,100
42,tourist_html/tourradar-0151.html,100,0,100,100,100,0
42,tourist_html/traveloka-0469.html,100,100,100,100,100,100
42,tourist_html/viator-1146.html,100,100,100,100,100,100
42,tourist_html/viator-1820.html,100,100,100,100,100,100
42,tourist_html/getyourguide-0556.html,100,100,100,100,100,100
42,tourist_html/klook-1450.html,100,100,100,100,0,0
42,tourist_html/klook-0398.html,100,100,100,100,0,0
42,tourist_html/klook-2066.html,100,100,100,100,0,0
42,tourist_html/traveloka-0613.html,100,100,100,100,100,100
42,tourist_html/traveloka-1018.html,100,100,100,100,100,100
42,tourist_html/klook-1533.html,100,100,0,100,100,0
42,tourist_html/viator-1301.html,100,100,100,100,100,100
42,tourist_html/viator-0984.html,100,100,100,100,100,100
42,tourist_html/tourradar-1823.html,100,0,100,100,100,0
42,tourist_html/viator-0115.html,100,100,100,100,100,100
42,tourist_html/traveloka-0844.html,100,100,100,100,100,100
42,tourist_html/tourradar-1149.html,100,0,100,100,100,0
42,tourist_html/viator-0043.html,100,100,100,100,100,100
42,tourist_html/viator-1797.html,100,100,100,100,100,100
42,tourist_html/viator-1801.html,100,100,100,100,100,100
42,tourist_html/tourradar-1588.html,100,0,100,100,100,0
42,tourist_html/viator-1639.html,100,100,100,100,100,100
42,tourist_html/getyourguide-1826.html,100,100,100,100,100,100
42,tourist_html/tourradar-0116.html,100,100,100,100,100,100
42,tourist_html/klook-1568.html,100,100,100,100,100,100
42,tourist_html/getyourguide-1991.html,100,100,100,100,100,100
42,tourist_html/traveloka-0165.html,100,100,100,100,100,100
42,tourist_html/getyourguide-0775.html,100,100,100,100,100,100
42,tourist_html/klook-1283.html,100,100,100,100,100,100
42,tourist_html/traveloka-0979.html,100,100,100,100,0,0
42,tourist_html/klook-0344.html,100,100,100,100,100,100
42,tourist_html/getyourguide-1781.html,100,100,100,100,100,100
42,tourist_html/viator-0096.html,100,100,100,100,100,100
42,tourist_html/viator-0817.html,100,100,100,100,100,100
42,tourist_html/getyourguide-1828.html,100,100,100,100,100,100
42,tourist_html/traveloka-1239.html,100,100,100,100,100,100
42,tourist_html/viator-0174.html,100,100,100,100,100,100
42,tourist_html/viator-0235.html,100,100,100,100,100,100
42,tourist_html/viator-1563.html,100,100,100,100,100,100
42,tourist_html/viator-0669.html,100,100,100,100,100,100
42,tourist_html/traveloka-1908.html,100,100,100,100,100,100
42,tourist_html/viator-0467.html,100,100,100,100,100,100
42,tourist_html/traveloka-1103.html,100,100,100,100,100,100
42,tourist_html/getyourguide-1830.html,100,100,100,100,100,100
42,tourist_html/viator-1914.html,100,100,100,100,100,100
42,tourist_html/traveloka-0970.html,100,100,100,100,100,100
42,tourist_html/traveloka-0167.html,100,100,100,100,0,0
42,tourist_html/getyourguide-1466.html,100,100,100,100,0,0
42,tourist_html/traveloka-1505.html,100,100,100,100,100,100
42,tourist_html/getyourguide-1419.html,100,100,100,100,100,100
42,tourist_html/tourradar-1933.html,100,0,100,100,100,0
42,tourist_html/klook-0969.html,100,100,0,100,0,0
42,tourist_html/klook-1670.html,100,0,0,100,100,0
42,tourist_html/tourradar-0473.html,100,0,100,100,100,0
42,tourist_html/getyourguide-0467.html,100,100,100,100,0,0
42,tourist_html/klook-1939.html,100,100,0,100,100,0
42,tourist_html/klook-0076.html,100,100,100,100,100,100
42,tourist_html/tourradar-0192.html,100,0,100,100,100,0
42,tourist_html/klook-1401.html,100,100,100,100,100,100
42,tourist_html/traveloka-0194.html,100,100,100,100,100,100
42,tourist_html/viator-0927.html,100,100,100,100,100,100
42,tourist_html/viator-0104.html,100,100,100,100,100,100
42,tourist_html/klook-1353.html,100,100,100,100,100,100
42,tourist_html/traveloka-1698.html,100,100,100,100,0,0
42,tourist_html/traveloka-0815.html,100,100,100,100,100,100
42,tourist_html/klook-0105.html,100,100,100,100,100,100
42,tourist_html/viator-1573.html,100,100,100,100,100,100
42,tourist_html/klook-1316.html,100,100,100,100,100,100
42,tourist_html/tourradar-1463.html,100,0,100,100,100,0
42,tourist_html/getyourguide-0875.html,100,100,100,100,100,100
42,tourist_html/viator-0535.html,100,100,100,100,100,100
42,tourist_html/viator-1203.html,100,100,100,100,100,100
42,tourist_html/viator-0429.html,100,100,100,100,100,100
42,tourist_html/traveloka-0105.html,100,100,100,100,100,100
42,tourist_html/tourradar-0170.html,100,0,100,100,100,0
42,tourist_html/getyourguide-1309.html,100,100,100,100,0,0
42,tourist_html/tourradar-1999.html,100,0,100,100,100,0
42,tourist_html/tourradar-0991.html,100,0,100,100,100,0
42,tourist_html/klook-0794.html,100,0,0,100,100,0
42,tourist_html/tourradar-0638.html,100,0,100,100,100,0
42,tourist_html/tourradar-0856.html,100,0,100,100,100,0
42,tourist_html/getyourguide-0769.html,100,100,100,100,100,100
42,tourist_html/klook-1856.html,100,100,100,100,0,0
42,tourist_html/tourradar-1983.html,100,0,100,100,100,0
42,tourist_html/klook-1754.html,100,100,0,100,100,0
42,tourist_html/traveloka-0003.html,100,100,100,100,100,100
42,tourist_html/viator-1681.html,100,100,100,100,100,100
42,tourist_html/getyourguide-0273.html,100,100,100,100,100,100
42,tourist_html/viator-0399.html,100,100,100,100,100,100
42,tourist_html/tourradar-0743.html,100,0,100,100,100,0
42,tourist_html/getyourguide-0800.html,100,100,100,100,100,100
42,tourist_html/klook-1914.html,100,0,0,100,0,0
42,tourist_html/viator-1508.html,100,100,100,100,100,100
42,tourist_html/getyourguide-0842.html,100,100,100,100,100,100
42,tourist_html/getyourguide-1775.html,100,100,100,100,100,100
42,tourist_html/tourradar-1127.html,100,0,100,100,100,0
42,tourist_html/tourradar-0197.html,100,0,100,100,100,0
42,tourist_html/klook-0861.html,100,0,100,100,100,0
42,tourist_html/getyourguide-1637.html,100,100,100,100,100,100
42,tourist_html/traveloka-1285.html,100,100,100,100,100,100
42,tourist_html/tourradar-0647.html,100,0,100,100,100,0
42,tourist_html/getyourguide-1539.html,100,100,100,100,100,100
42,tourist_html/viator-0709.html,100,100,100,100,100,100
42,tourist_html/tourradar-1674.html,100,0,100,100,100,0
42,tourist_html/getyourguide-0166.html,100,100,100,100,100,100
42,tourist_html/viator-0994.html,100,100,100,100,100,100
42,tourist_html/getyourguide-0341.html,100,100,100,100,100,100
42,tourist_html/viator-0904.html,100,100,100,100,100,100
42,tourist_html/traveloka-1354.html,100,100,100,100,100,100
42,tourist_html/viator-1022.html,100,100,100,100,100,100
42,tourist_html/klook-1570.html,100,100,100,100,0,0
42,tourist_html/getyourguide-1298.html,100,100,100,100,100,100
42,tourist_html/tourradar-0178.html,100,100,100,100,100,100
42,tourist_html/tourradar-0680.html,100,0,100,100,100,0
42,tourist_html/viator-0029.html,100,100,100,100,100,100
42,tourist_html/traveloka-1612.html,100,100,100,100,100,100
42,tourist_html/tourradar-0367.html,100,0,100,100,100,0
42,tourist_html/traveloka-0142.html,100,100,100,100,100,100
42,tourist_html/getyourguide-1879.html,100,100,100,100,0,0
42,tourist_html/klook-0988.html,100,100,100,100,100,100
42,tourist_html/traveloka-0280.html,100,100,100,100,100,100
42,tourist_html/tourradar-1179.html,100,0,100,100,100,0
42,tourist_html/klook-2011.html,100,100,100,100,100,100
42,tourist_html/klook-2049.html,100,0,100,100,100,0
42,tourist_html/klook-0159.html,100,100,100,100,100,100
42,tourist_html/traveloka-0593.html,100,100,100,100,100,100
42,tourist_html/tourradar-0147.html,100,0,100,100,100,0
42,tourist_html/viator-0226.html,100,100,100,100,100,100
42,tourist_html/klook-0033.html,100,100,100,100,0,0
42,tourist_html/getyourguide-1616.html,100,100,100,100,100,100
42,tourist_html/tourradar-1266.html,100,0,100,100,100,0
42,tourist_html/tourradar-0020.html,100,0,100,100,100,0
42,tourist_html/tourradar-1938.html,100,0,100,100,100,0
42,tourist_html/viator-1137.html,100,100,100,100,100,100
42,tourist_html/getyourguide-0174.html,100,100,100,100,100,100
42,tourist_html/tourradar-1079.html,100,0,100,100,100,0
42,tourist_html/viator-1182.html,100,100,100,100,100,100
42,tourist_html/traveloka-0892.html,100,100,100,100,100,100
42,tourist_html/tourradar-1216.html,100,0,100,100,100,0
42,tourist_html/viator-1812.html,100,100,100,100,100,100
42,tourist_html/getyourguide-0502.html,100,100,100,100,0,0
42,tourist_html/viator-1661.html,100,100,100,100,100,100
42,tourist_html/viator-0159.html,100,100,100,100,100,100
42,tourist_html/traveloka-1087.html,100,100,100,100,100,100
42,tourist_html/tourradar-1838.html,100,0,100,100,100,0
42,tourist_html/getyourguide-0088.html,100,100,100,100,100,100
42,tourist_html/tourradar-1189.html,100,0,100,100,100,0
42,tourist_html/klook-1015.html,100,100,100,100,100,100
42,tourist_html/getyourguide-1664.html,100,100,100,100,100,100
42,tourist_html/getyourguide-0228.html,100,100,100,100,0,0
42,tourist_html/klook-0942.html,100,100,0,100,100,0
42,tourist_html/viator-1246.html,100,100,100,100,100,100
42,tourist_html/traveloka-0656.html,100,100,100,100,100,100
42,tourist_html/getyourguide-1270.html,100,100,100,100,100,100
42,tourist_html/traveloka-0437.html,100,100,100,100,0,0
42,tourist_html/getyourguide-1604.html,100,100,100,100,100,100
42,tourist_html/traveloka-1743.html,100,100,100,100,100,100
42,tourist_html/traveloka-0875.html,100,100,100,100,100,100
42,tourist_html/tourradar-0832.html,100,0,100,100,100,0
42,tourist_html/getyourguide-1597.html,100,100,100,100,0,0
42,tourist_html/getyourguide-0361.html,100,100,100,100,100,100
42,tourist_html/klook-1712.html,100,100,0,100,100,0
42,tourist_html/klook-1303.html,100,100,100,100,100,100
42,tourist_html/tourradar-0273.html,100,0,100,100,100,0
42,tourist_html/viator-0255.html,100,100,100,100,100,100
42,tourist_html/traveloka-0378.html,100,100,100,100,100,100
42,tourist_html/klook-1474.html,100,100,0,100,100,0
42,tourist_html/traveloka-0152.html,100,100,100,100,100,100
42,tourist_html/tourradar-0161.html,100,0,100,100,100,0
42,tourist_html/traveloka-0381.html,100,100,100,100,100,100
42,tourist_html/tourradar-0275.html,100,0,100,100,100,0
42,tourist_html/viator-0059.html,100,100,100,100,100,100
42,tourist_html/klook-0104.html,100,100,0,100,0,0
42,tourist_html/tourradar-0865.html,100,0,100,100,100,0
42,tourist_html/viator-1035.html,100,100,100,100,100,100
42,tourist_html/getyourguide-1008.html,100,100,100,100,100,100
42,tourist_html/klook-0453.html,100,0,100,100,100,0
42,tourist_html/viator-1248.html,100,100,100,100,100,100
42,tourist_html/traveloka-1909.html,100,100,100,100,100,100
