seed,file,name_presence,location_presence,rating_presence,price_presence,duration_presence,all5_presence
44,tourist_html/tourradar-0804.html,100,0,100,100,100,0
44,tourist_html/klook-0018.html,100,100,100,100,100,100
44,tourist_html/tourradar-1973.html,100,0,100,100,100,0
44,tourist_html/klook-1617.html,100,100,100,100,100,100
44,tourist_html/getyourguide-0419.html,100,100,100,100,100,100
44,tourist_html/tourradar-0045.html,100,0,100,100,100,0
44,tourist_html/getyourguide-1489.html,100,100,100,100,0,0
44,tourist_html/getyourguide-0773.html,100,100,100,100,100,100
44,tourist_html/getyourguide-0553.html,100,100,100,100,100,100
44,tourist_html/traveloka-1713.html,100,100,100,100,100,100
44,tourist_html/getyourguide-1541.html,100,100,100,100,100,100
44,tourist_html/traveloka-0143.html,100,100,100,100,100,100
44,tourist_html/traveloka-1761.html,100,100,100,100,100,100
44,tourist_html/klook-1268.html,100,0,0,100,100,0
44,tourist_html/viator-1727.html,100,100,100,100,100,100
44,tourist_html/viator-1016.html,100,100,100,100,100,100
44,tourist_html/viator-0619.html,100,100,100,100,100,100
44,tourist_html/viator-1067.html,100,100,100,100,100,100
44,tourist_html/viator-0413.html,100,100,100,100,100,100
44,tourist_html/tourradar-0162.html,100,0,100,100,100,0
44,tourist_html/tourradar-0506.html,100,0,100,100,100,0
44,tourist_html/klook-1759.html,100,100,0,100,100,0
44,tourist_html/klook-1858.html,100,100,0,100,100,0
44,tourist_html/klook-1138.html,100,100,100,100,100,100
44,tourist_html/viator-1618.html,100,100,100,100,100,100
44,tourist_html/tourradar-1388.html,100,0,100,100,100,0
44,tourist_html/viator-0605.html,100,100,100,100,100,100
44,tourist_html/getyourguide-0540.html,100,100,100,100,100,100
44,tourist_html/viator-1334.html,100,100,100,100,100,100
44,tourist_html/viator-1027.html,100,100,100,100,100,100
44,tourist_html/tourradar-1352.html,100,0,100,100,100,0
44,tourist_html/viator-0362.html,100,100,100,100,100,100
44,tourist_html/tourradar-1070.html,100,0,100,100,100,0
44,tourist_html/getyourguide-0517.html,100,100,100,100,0,0
44,tourist_html/klook-0834.html,100,100,100,100,100,100
44,tourist_html/tourradar-1691.html,100,100,100,100,100,100
44,tourist_html/viator-1997.html,100,100,100,100,100,100
44,tourist_html/tourradar-1146.html,100,0,100,100,100,0
44,tourist_html/traveloka-0770.html,100,100,100,100,0,0
44,tourist_html/tourradar-0256.html,100,0,100,100,100,0
44,tourist_html/getyourguide-0400.html,100,100,100,100,100,100
44,tourist_html/traveloka-1377.html,100,100,100,100,100,100
44,tourist_html/traveloka-1941.html,100,100,100,100,100,100
44,tourist_html/getyourguide-0797.html,100,100,100,100,100,100
44,tourist_html/getyourguide-1602.html,100,100,100,100,100,100
44,tourist_html/viator-1281.html,100,100,100,100,100,100
44,tourist_html/viator-0383.html,100,100,100,100,100,100
44,tourist_html/klook-2061.html,100,100,100,100,100,100
44,tourist_html/tourradar-1540.html,100,0,100,100,100,0
44,tourist_html/tourradar-0342.html,100,0,100,100,100,0
44,tourist_html/traveloka-0952.html,100,100,100,100,100,100
44,tourist_html/getyourguide-1358.html,100,100,100,100,100,100
44,tourist_html/traveloka-1002.html,100,100,100,100,100,100
44,tourist_html/traveloka-1294.html,100,100,100,100,100,100
44,tourist_html/viator-0737.html,100,100,100,100,100,100
44,tourist_html/tourradar-2000.html,100,0,100,100,100,0
44,tourist_html/viator-1293.html,100,100,100,100,100,100
44,tourist_html/klook-0134.html,100,100,100,100,100,100
44,tourist_html/tourradar-1492.html,100,0,100,100,100,0
44,tourist_html/viator-1844.html,100,100,100,100,100,100
44,tourist_html/traveloka-0446.html,100,100,100,100,100,100
44,tourist_html/klook-0729.html,100,100,100,100,100,100
44,tourist_html/traveloka-0888.html,100,100,100,100,100,100
44,tourist_html/getyourguide-0022.html,100,100,100,100,100,100
44,tourist_html/viator-1182.html,100,100,100,100,100,100
44,tourist_html/viator-0872.html,100,100,100,100,100,100
44,tourist_html/getyourguide-1279.html,100,100,100,100,100,100
44,tourist_html/klook-0885.html,100,100,100,100,100,100
44,tourist_html/tourradar-1579.html,100,0,100,100,100,0
44,tourist_html/tourradar-1939.html,100,0,100,100,100,0
44,tourist_html/traveloka-1299.html,100,100,100,100,100,100
44,tourist_html/tourradar-1376.html,100,0,100,100,100,0
44,tourist_html/traveloka-1234.html,100,100,100,100,100,100
44,tourist_html/tourradar-0167.html,100,0,100,100,100,0
44,tourist_html/tourradar-0097.html,100,0,100,100,100,0
44,tourist_html/traveloka-1887.html,100,100,100,100,100,100
44,tourist_html/viator-0374.html,100,100,100,100,100,100
44,tourist_html/traveloka-0855.html,100,100,100,100,100,100
44,tourist_html/getyourguide-0714.html,100,100,100,100,100,100
44,tourist_html/traveloka-0169.html,100,100,100,100,100,100
44,tourist_html/tourradar-1434.html,100,100,100,100,100,100
44,tourist_html/traveloka-0538.html,100,100,100,100,100,100
44,tourist_html/traveloka-1075.html,100,100,100,100,100,100
44,tourist_html/traveloka-1635.html,100,100,100,100,100,100
44,tourist_html/getyourguide-1517.html,100,100,100,100,100,100
44,tourist_html/traveloka-0259.html,100,100,100,100,100,100
44,tourist_html/tourradar-0293.html,100,0,100,100,100,0
44,tourist_html/getyourguide-0453.html,100,100,100,100,100,100
44,tourist_html/traveloka-1680.html,100,100,100,100,100,100
44,tourist_html/viator-0688.html,100,100,100,100,100,100
44,tourist_html/traveloka-0691.html,100,100,100,100,100,100
44,tourist_html/getyourguide-1006.html,100,100,100,100,100,100
44,tourist_html/traveloka-0505.html,100,100,100,100,100,100
44,tourist_html/tourradar-0435.html,100,100,100,100,100,100
44,tourist_html/klook-2028.html,100,100,100,100,0,0
44,tourist_html/klook-1901.html,100,100,0,100,100,0
44,tourist_html/viator-1974.html,100,100,100,100,100,100
44,tourist_html/viator-1110.html,100,100,100,100,100,100
44,tourist_html/viator-1816.html,100,100,100,100,100,100
44,tourist_html/traveloka-0614.html,100,100,100,100,100,100
44,tourist_html/tourradar-1859.html,100,0,100,100,100,0
44,tourist_html/traveloka-1487.html,100,100,100,100,100,100
44,tourist_html/getyourguide-1341.html,100,100,100,100,100,100
44,tourist_html/tourradar-1861.html,100,0,100,100,100,0
44,tourist_html/getyourguide-0912.html,100,100,100,100,100,100
44,tourist_html/getyourguide-1546.html,100,100,100,100,100,100
44,tourist_html/viator-0071.html,100,100,100,100,100,100
44,tourist_html/tourradar-1357.html,100,0,100,100,100,0
44,tourist_html/klook-2072.html,100,100,100,100,100,100
44,tourist_html/getyourguide-1407.html,100,100,100,100,100,100
44,tourist_html/traveloka-0596.html,100,100,100,100,100,100
44,tourist_html/tourradar-1831.html,100,0,100,100,100,0
44,tourist_html/getyourguide-1210.html,100,100,100,100,100,100
44,tourist_html/tourradar-0352.html,100,0,100,100,100,0
44,tourist_html/klook-1545.html,100,100,0,100,100,0
44,tourist_html/klook-0865.html,100,100,100,100,0,0
44,tourist_html/getyourguide-0063.html,100,100,100,100,100,100
44,tourist_html/viator-0606.html,100,100,100,100,100,100
44,tourist_html/viator-0865.html,100,100,100,100,100,100
44,tourist_html/klook-1388.html,100,100,100,100,100,100
44,tourist_html/viator-1988.html,100,100,100,100,100,100
44,tourist_html/klook-0255.html,100,100,0,100,0,0
44,tourist_html/tourradar-0520.html,100,0,100,100,100,0
44,tourist_html/viator-0642.html,100,100,100,100,100,100
44,tourist_html/traveloka-1631.html,100,100,100,100,100,100
44,tourist_html/getyourguide-0151.html,100,100,100,100,100,100
44,tourist_html/klook-1017.html,100,100,100,100,100,100
44,tourist_html/viator-0537.html,100,100,100,100,100,100
44,tourist_html/tourradar-0083.html,100,0,100,100,100,0
44,tourist_html/traveloka-1815.html,100,100,100,100,100,100
44,tourist_html/viator-0969.html,100,100,100,100,100,100
44,tourist_html/traveloka-0853.html,100,100,100,100,100,100
44,tourist_html/tourradar-0093.html,100,0,100,100,100,0
44,tourist_html/tourradar-1595.html,100,0,100,100,100,0
44,tourist_html/getyourguide-1927.html,100,100,100,100,0,0
44,tourist_html/klook-0148.html,100,100,0,100,100,0
44,tourist_html/traveloka-0300.html,100,100,100,100,100,100
44,tourist_html/traveloka-1201.html,100,100,100,100,100,100
44,tourist_html/tourradar-1844.html,100,0,100,100,100,0
44,tourist_html/klook-0045.html,100,100,100,100,0,0
44,tourist_html/klook-1514.html,100,100,0,100,0,0
44,tourist_html/tourradar-1884.html,100,0,100,100,100,0
44,tourist_html/viator-0742.html,100,100,100,100,100,100
44,tourist_html/viator-1033.html,100,100,100,100,100,100
44,tourist_html/viator-0061.html,100,100,100,100,100,100
44,tourist_html/viator-1469.html,100,100,100,100,100,100
44,tourist_html/traveloka-1404.html,100,100,100,100,0,0
44,tourist_html/viator-1544.html,100,100,100,100,100,100
44,tourist_html/traveloka-0195.html,100,100,100,100,100,100
44,tourist_html/viator-1933.html,100,100,100,100,100,100
44,tourist_html/getyourguide-0605.html,100,100,100,100,100,100
44,tourist_html/traveloka-1241.html,100,100,100,100,100,100
44,tourist_html/tourradar-0235.html,100,100,100,100,100,100
44,tourist_html/traveloka-0657.html,100,100,100,100,100,100
44,tourist_html/tourradar-0449.html,100,0,100,100,100,0
44,tourist_html/viator-0041.html,100,100,100,100,100,100
44,tourist_html/viator-1686.html,100,100,100,100,100,100
44,tourist_html/tourradar-1118.html,100,0,100,100,100,0
44,tourist_html/tourradar-1933.html,100,0,100,100,100,0
44,tourist_html/klook-1061.html,100,100,100,100,100,100
44,tourist_html/klook-1656.html,100,100,100,100,0,0
44,tourist_html/getyourguide-1731.html,100,100,100,100,100,100
44,tourist_html/viator-0494.html,100,100,100,100,100,100
44,tourist_html/getyourguide-1978.html,100,100,100,100,100,100
44,tourist_html/klook-0000.html,100,100,100,100,0,0
44,tourist_html/getyourguide-1867.html,100,100,100,100,100,100
44,tourist_html/viator-1121.html,100,100,100,100,100,100
44,tourist_html/getyourguide-0412.html,100,100,100,100,100,100
44,tourist_html/traveloka-1157.html,100,100,100,100,100,100
44,tourist_html/viator-0812.html,100,100,100,100,100,100
44,tourist_html/klook-0749.html,100,100,100,100,100,100
44,tourist_html/traveloka-1412.html,100,100,100,100,0,0
44,tourist_html/klook-1790.html,100,100,0,100,100,0
44,tourist_html/klook-0737.html,100,100,100,100,100,100
44,tourist_html/klook-1693.html,100,100,100,100,100,100
44,tourist_html/traveloka-1837.html,100,100,100,100,100,100
44,tourist_html/traveloka-0521.html,100,100,100,100,100,100
44,tourist_html/viator-1671.html,100,100,100,100,100,100
44,tourist_html/viator-0671.html,100,100,100,100,100,100
44,tourist_html/viator-1137.html,100,100,100,100,100,100
44,tourist_html/viator-1133.html,100,100,100,100,100,100
44,tourist_html/klook-1290.html,100,100,100,100,0,0
44,tourist_html/viator-1638.html,100,100,100,100,100,100
44,tourist_html/traveloka-1961.html,100,100,100,100,0,0
44,tourist_html/klook-0658.html,100,0,100,100,100,0
44,tourist_html/traveloka-1553.html,100,100,100,100,100,100
44,tourist_html/viator-1197.html,100,100,100,100,100,100
44,tourist_html/getyourguide-1632.html,100,100,100,100,100,100
44,tourist_html/traveloka-0502.html,100,100,100,100,100,100
44,tourist_html/tourradar-1071.html,100,0,100,100,100,0
44,tourist_html/viator-0016.html,100,100,100,100,100,100
44,tourist_html/klook-0129.html,100,100,100,100,100,100
44,tourist_html/klook-2022.html,100,100,100,100,100,100
44,tourist_html/viator-1128.html,100,100,100,100,100,100
44,tourist_html/getyourguide-1757.html,100,100,100,100,100,100
44,tourist_html/viator-0014.html,100,100,100,100,100,100
44,tourist_html/tourradar-0945.html,100,0,100,100,100,0
44,tourist_html/klook-0676.html,100,0,100,100,100,0
44,tourist_html/klook-0681.html,100,0,100,100,100,0
44,tourist_html/traveloka-1516.html,100,100,100,100,100,100
44,tourist_html/getyourguide-0713.html,100,100,100,100,100,100
44,tourist_html/klook-1512.html,100,100,100,100,0,0
44,tourist_html/getyourguide-1243.html,100,100,100,100,0,0
44,tourist_html/traveloka-0061.html,100,100,100,100,100,100
44,tourist_html/klook-1628.html,100,100,100,100,100,100
44,tourist_html/getyourguide-1543.html,100,100,100,100,100,100
44,tourist_html/getyourguide-0000.html,100,100,100,100,100,100
44,tourist_html/tourradar-1590.html,100,0,100,100,100,0
44,tourist_html/viator-0603.html,100,100,100,100,100,100
44,tourist_html/viator-1119.html,100,100,100,100,100,100
44,tourist_html/traveloka-0846.html,100,100,100,100,100,100
44,tourist_html/getyourguide-1499.html,100,100,100,100,100,100
44,tourist_html/viator-1843.html,100,100,100,100,100,100
44,tourist_html/getyourguide-1167.html,100,100,100,100,100,100
44,tourist_html/getyourguide-0548.html,100,100,100,100,100,100
44,tourist_html/getyourguide-0211.html,100,100,100,100,100,100
44,tourist_html/traveloka-1068.html,100,100,100,100,100,100
44,tourist_html/klook-0005.html,100,100,100,100,100,100
44,tourist_html/viator-0665.html,100,100,100,100,100,100
44,tourist_html/klook-1162.html,100,100,100,100,100,100
44,tourist_html/klook-1665.html,100,100,0,100,100,0
44,tourist_html/klook-1947.html,100,100,100,100,0,0
44,tourist_html/klook-1064.html,100,100,100,100,100,100
44,tourist_html/traveloka-1624.html,100,100,100,100,100,100
44,tourist_html/viator-1425.html,100,100,100,100,100,100
44,tourist_html/tourradar-0104.html,100,0,100,100,100,0
44,tourist_html/tourradar-1205.html,100,0,100,100,100,0
44,tourist_html/viator-1116.html,100,100,100,100,100,100
44,tourist_html/tourradar-0321.html,100,100,100,100,100,100
44,tourist_html/tourradar-0661.html,100,0,100,100,100,0
44,tourist_html/getyourguide-0011.html,100,100,100,100,100,100
44,tourist_html/getyourguide-1115.html,100,100,100,100,100,100
44,tourist_html/klook-0219.html,100,100,0,100,100,0
44,tourist_html/tourradar-1472.html,100,0,100,100,100,0
44,tourist_html/klook-1319.html,100,100,100,100,0,0
44,tourist_html/getyourguide-1059.html,100,100,100,100,100,100
44,tourist_html/klook-1606.html,100,100,0,100,0,0
44,tourist_html/getyourguide-0435.html,100,100,100,100,100,100
44,tourist_html/klook-1676.html,100,100,100,100,100,100
44,tourist_html/klook-0121.html,100,100,100,100,100,100
44,tourist_html/viator-1095.html,100,100,100,100,100,100
44,tourist_html/traveloka-0065.html,100,100,100,100,100,100
44,tourist_html/traveloka-1233.html,100,100,100,100,100,100
44,tourist_html/getyourguide-1791.html,100,100,100,100,100,100
44,tourist_html/tourradar-0649.html,100,0,100,100,100,0
44,tourist_html/tourradar-0047.html,100,0,100,100,100,0
44,tourist_html/viator-0500.html,100,100,100,100,100,100
44,tourist_html/traveloka-0094.html,100,100,100,100,100,100
44,tourist_html/tourradar-0414.html,100,0,100,100,100,0
44,tourist_html/tourradar-0591.html,100,0,100,100,100,0
44,tourist_html/traveloka-1236.html,100,100,100,100,100,100
44,tourist_html/getyourguide-0871.html,100,100,100,100,100,100
44,tourist_html/tourradar-0493.html,100,0,100,100,100,0
44,tourist_html/tourradar-1584.html,100,0,100,100,100,0
44,tourist_html/viator-1749.html,100,100,100,100,100,100
44,tourist_html/klook-1725.html,100,100,0,100,0,0
44,tourist_html/getyourguide-0930.html,100,100,100,100,100,100
44,tourist_html/traveloka-0401.html,100,100,100,100,100,100
44,tourist_html/tourradar-0275.html,100,0,100,100,100,0
44,tourist_html/klook-1062.html,100,100,100,100,100,100
44,tourist_html/viator-1437.html,100,100,100,100,100,100
44,tourist_html/klook-1355.html,100,100,100,100,100,100
44,tourist_html/getyourguide-1550.html,100,100,100,100,100,100
44,tourist_html/viator-1435.html,100,100,100,100,100,100
44,tourist_html/tourradar-1036.html,100,0,100,100,100,0
44,tourist_html/klook-1696.html,100,100,0,100,100,0
44,tourist_html/traveloka-0020.html,100,100,100,100,100,100
44,tourist_html/klook-2039.html,100,100,100,100,100,100
44,tourist_html/klook-1755.html,100,100,100,100,100,100
44,tourist_html/traveloka-0153.html,100,100,100,100,100,100
44,tourist_html/tourradar-1636.html,100,0,100,100,100,0
44,tourist_html/traveloka-1673.html,100,100,100,100,100,100
44,tourist_html/getyourguide-1609.html,100,100,100,100,100,100
44,tourist_html/klook-0591.html,100,100,100,100,100,100
44,tourist_html/getyourguide-0129.html,100,100,100,100,100,100
44,tourist_html/tourradar-0531.html,100,0,100,100,100,0
44,tourist_html/traveloka-1568.html,100,100,100,100,100,100
44,tourist_html/getyourguide-1278.html,100,100,100,100,100,100
44,tourist_html/traveloka-1609.html,100,100,100,100,100,100
44,tourist_html/klook-1041.html,100,100,100,100,0,0
44,tourist_html/getyourguide-1138.html,100,100,100,100,100,100
44,tourist_html/traveloka-0099.html,100,100,100,100,100,100
44,tourist_html/traveloka-1182.html,100,100,100,100,100,100
44,tourist_html/viator-0755.html,100,100,100,100,100,100
44,tourist_html/klook-0932.html,100,100,100,100,0,0
44,tourist_html/tourradar-1304.html,100,0,100,100,100,0
44,tourist_html/viator-1193.html,100,100,100,100,100,100
44,tourist_html/getyourguide-1563.html,100,100,100,100,100,100
44,tourist_html/tourradar-1401.html,100,0,100,100,100,0
44,tourist_html/getyourguide-1600.html,100,100,100,100,100,100
44,tourist_html/tourradar-1842.html,100,0,100,100,100,0
44,tourist_html/getyourguide-1423.html,100,100,100,100,100,100
44,tourist_html/viator-0652.html,100,100,100,100,100,100
44,tourist_html/getyourguide-0174.html,100,100,100,100,100,100
