seed,file,name_presence,price_presence,material_presence,color_presence,size_presence,all5_presence
44,fashion_html/zara-1469.html,100,100,100,100,100,100
44,fashion_html/24s-1738.html,100,100,100,100,100,100
44,fashion_html/flannels-0169.html,100,100,100,100,100,100
44,fashion_html/zara-2085.html,100,100,100,100,0,0
44,fashion_html/farfetch-1501.html,100,100,100,100,100,100
44,fashion_html/zara-1070.html,100,100,100,100,100,100
44,fashion_html/farfetch-1621.html,100,100,100,0,100,0
44,fashion_html/hm-0482.html,100,100,100,100,0,0
44,fashion_html/zara-0350.html,100,100,100,100,0,0
44,fashion_html/zara-1930.html,100,100,100,100,100,100
44,fashion_html/flannels-1202.html,100,100,0,100,100,0
44,fashion_html/zara-0679.html,100,100,100,100,100,100
44,fashion_html/zara-1149.html,100,100,100,100,0,0
44,fashion_html/24s-0703.html,100,100,100,100,100,100
44,fashion_html/zara-0249.html,100,100,100,100,0,0
44,fashion_html/farfetch-1885.html,100,100,100,100,100,100
44,fashion_html/hm-0816.html,100,100,100,100,100,100
44,fashion_html/hm-1705.html,100,100,100,100,100,100
44,fashion_html/hm-2022.html,100,100,0,100,0,0
44,fashion_html/hm-1494.html,100,100,100,100,100,100
44,fashion_html/flannels-2138.html,100,100,0,100,100,0
44,fashion_html/hm-1669.html,100,100,100,100,100,100
44,fashion_html/24s-1160.html,100,100,100,100,100,100
44,fashion_html/farfetch-0851.html,100,100,100,100,100,100
44,fashion_html/flannels-0045.html,100,100,100,100,100,100
44,fashion_html/24s-1669.html,100,100,100,100,100,100
44,fashion_html/zara-1064.html,100,100,100,100,100,100
44,fashion_html/24s-0017.html,100,100,100,100,100,100
44,fashion_html/farfetch-0808.html,100,100,100,100,0,0
44,fashion_html/hm-1346.html,100,100,0,100,0,0
44,fashion_html/hm-0292.html,100,100,100,100,100,100
44,fashion_html/farfetch-1479.html,100,100,100,100,100,100
44,fashion_html/24s-2120.html,100,100,100,100,100,100
44,fashion_html/zara-0383.html,100,100,100,100,0,0
44,fashion_html/24s-1273.html,100,100,100,100,100,100
44,fashion_html/hm-1648.html,100,100,100,100,100,100
44,fashion_html/zara-0205.html,100,100,100,100,0,0
44,fashion_html/24s-2057.html,100,100,100,100,100,100
44,fashion_html/zara-0101.html,100,100,100,100,0,0
44,fashion_html/farfetch-1322.html,100,100,100,100,100,100
44,fashion_html/zara-1615.html,100,100,100,100,100,100
44,fashion_html/zara-1607.html,100,100,100,100,100,100
44,fashion_html/flannels-1987.html,100,100,0,100,100,0
44,fashion_html/farfetch-1748.html,100,100,100,100,100,100
44,fashion_html/flannels-1930.html,100,100,100,100,100,100
44,fashion_html/zara-1423.html,100,100,100,100,100,100
44,fashion_html/zara-1200.html,100,100,100,100,100,100
44,fashion_html/hm-0735.html,100,100,100,100,0,0
44,fashion_html/24s-0718.html,100,100,100,100,100,100
44,fashion_html/24s-0487.html,100,100,100,100,100,100
44,fashion_html/flannels-0583.html,100,100,0,100,100,0
44,fashion_html/flannels-0527.html,100,100,100,100,100,100
44,fashion_html/zara-0707.html,100,100,100,100,100,100
44,fashion_html/farfetch-0721.html,100,100,100,100,100,100
44,fashion_html/flannels-1531.html,100,100,100,100,100,100
44,fashion_html/24s-1113.html,100,100,100,100,100,100
44,fashion_html/flannels-0147.html,100,100,100,100,100,100
44,fashion_html/zara-0965.html,100,100,100,100,100,100
44,fashion_html/farfetch-0293.html,100,100,100,100,100,100
44,fashion_html/zara-1785.html,100,100,100,100,100,100
44,fashion_html/zara-0086.html,100,100,100,100,100,100
44,fashion_html/farfetch-0787.html,100,100,100,100,0,0
44,fashion_html/zara-0151.html,100,100,100,100,100,100
44,fashion_html/24s-0223.html,100,100,100,100,100,100
44,fashion_html/farfetch-0117.html,100,100,100,100,100,100
44,fashion_html/flannels-1693.html,100,100,0,100,100,0
44,fashion_html/zara-1729.html,100,100,100,100,100,100
44,fashion_html/24s-0582.html,100,100,100,100,100,100
44,fashion_html/zara-0258.html,100,100,100,100,100,100
44,fashion_html/farfetch-0216.html,100,100,100,100,100,100
44,fashion_html/flannels-2162.html,100,100,0,100,100,0
44,fashion_html/farfetch-1060.html,100,100,100,100,100,100
44,fashion_html/flannels-1885.html,100,100,0,100,100,0
44,fashion_html/hm-1225.html,100,100,0,100,0,0
44,fashion_html/farfetch-0318.html,100,100,100,100,100,100
44,fashion_html/farfetch-1356.html,100,100,100,100,0,0
44,fashion_html/24s-0491.html,100,100,100,100,100,100
44,fashion_html/farfetch-1868.html,100,100,100,100,100,100
44,fashion_html/zara-0410.html,100,100,100,100,0,0
44,fashion_html/24s-1508.html,100,100,100,100,100,100
44,fashion_html/flannels-1709.html,100,100,0,100,100,0
44,fashion_html/24s-2097.html,100,100,100,100,100,100
44,fashion_html/flannels-0649.html,100,100,0,100,100,0
44,fashion_html/flannels-1944.html,100,100,100,100,100,100
44,fashion_html/hm-1675.html,100,100,100,100,100,100
44,fashion_html/flannels-2046.html,100,100,0,100,100,0
44,fashion_html/hm-1611.html,100,100,100,100,0,0
44,fashion_html/24s-0511.html,100,100,100,100,100,100
44,fashion_html/24s-1148.html,100,100,100,100,100,100
44,fashion_html/flannels-2066.html,100,100,100,100,100,100
44,fashion_html/zara-1526.html,100,100,100,100,100,100
44,fashion_html/zara-1783.html,100,100,100,100,100,100
44,fashion_html/hm-1514.html,100,100,100,100,100,100
44,fashion_html/zara-0129.html,100,100,100,100,0,0
44,fashion_html/flannels-1103.html,100,100,100,100,100,100
44,fashion_html/flannels-0131.html,100,100,100,100,100,100
44,fashion_html/flannels-0907.html,100,100,100,100,100,100
44,fashion_html/farfetch-1981.html,100,100,100,100,100,100
44,fashion_html/hm-1654.html,100,100,100,100,100,100
44,fashion_html/zara-0519.html,100,100,100,100,0,0
44,fashion_html/flannels-1882.html,100,100,0,100,100,0
44,fashion_html/flannels-0590.html,100,100,100,100,100,100
44,fashion_html/24s-0889.html,100,100,100,100,100,100
44,fashion_html/flannels-0447.html,100,100,100,100,100,100
44,fashion_html/farfetch-1597.html,100,100,100,100,100,100
44,fashion_html/24s-0174.html,100,100,100,100,100,100
44,fashion_html/hm-0569.html,100,100,100,100,0,0
44,fashion_html/flannels-1435.html,100,100,100,100,100,100
44,fashion_html/flannels-0715.html,100,100,0,100,100,0
44,fashion_html/flannels-1668.html,100,100,100,100,100,100
44,fashion_html/hm-0253.html,100,100,100,100,100,100
44,fashion_html/zara-1655.html,100,100,100,100,100,100
44,fashion_html/24s-1635.html,100,100,100,100,100,100
44,fashion_html/hm-0033.html,100,100,100,100,100,100
44,fashion_html/hm-0451.html,100,100,100,100,0,0
44,fashion_html/farfetch-0803.html,100,100,100,100,100,100
44,fashion_html/flannels-0910.html,100,100,100,100,100,100
44,fashion_html/zara-1799.html,100,100,100,100,0,0
44,fashion_html/farfetch-0029.html,100,100,100,100,100,100
44,fashion_html/flannels-1249.html,100,100,0,100,100,0
44,fashion_html/zara-0685.html,100,100,100,100,100,100
44,fashion_html/zara-1157.html,100,100,100,100,0,0
44,fashion_html/hm-0623.html,100,100,100,100,0,0
44,fashion_html/24s-0307.html,100,100,100,100,100,100
44,fashion_html/24s-1609.html,100,100,100,100,100,100
44,fashion_html/24s-1278.html,100,100,100,100,100,100
44,fashion_html/hm-1061.html,100,100,100,100,0,0
44,fashion_html/farfetch-1572.html,100,100,100,100,100,100
44,fashion_html/zara-1851.html,100,100,100,100,100,100
44,fashion_html/24s-0294.html,100,100,100,100,100,100
44,fashion_html/flannels-0574.html,100,100,0,100,100,0
44,fashion_html/24s-0119.html,100,100,100,100,100,100
44,fashion_html/farfetch-1918.html,100,100,100,100,100,100
44,fashion_html/hm-1992.html,100,100,0,100,0,0
44,fashion_html/zara-0335.html,100,100,100,100,0,0
44,fashion_html/flannels-0868.html,100,100,100,100,100,100
44,fashion_html/farfetch-0172.html,100,100,100,100,100,100
44,fashion_html/24s-1933.html,100,100,100,100,100,100
44,fashion_html/farfetch-0832.html,100,100,100,100,100,100
44,fashion_html/flannels-1153.html,100,100,0,100,100,0
44,fashion_html/hm-0402.html,100,100,100,100,100,100
44,fashion_html/zara-0627.html,100,100,100,100,0,0
44,fashion_html/24s-0757.html,100,100,100,100,100,100
44,fashion_html/flannels-0404.html,100,100,0,100,100,0
44,fashion_html/farfetch-1042.html,100,100,100,100,100,100
44,fashion_html/24s-1029.html,100,100,100,100,100,100
44,fashion_html/farfetch-2151.html,100,100,100,100,100,100
44,fashion_html/24s-1716.html,100,100,100,100,100,100
44,fashion_html/hm-0549.html,100,100,100,100,0,0
44,fashion_html/flannels-0559.html,100,100,100,100,100,100
44,fashion_html/farfetch-1550.html,100,100,100,100,100,100
44,fashion_html/flannels-1951.html,100,100,0,100,100,0
44,fashion_html/flannels-0105.html,100,100,0,100,100,0
44,fashion_html/hm-1218.html,100,100,100,100,0,0
44,fashion_html/24s-1471.html,100,100,100,100,100,100
44,fashion_html/24s-1154.html,100,100,100,100,100,100
44,fashion_html/24s-0755.html,100,100,100,100,100,100
44,fashion_html/zara-1977.html,100,100,100,100,100,100
44,fashion_html/24s-1245.html,100,100,100,100,100,100
44,fashion_html/farfetch-1077.html,100,100,100,100,100,100
44,fashion_html/zara-1139.html,100,100,100,100,0,0
44,fashion_html/flannels-1698.html,100,100,100,100,100,100
44,fashion_html/zara-0896.html,100,100,100,100,100,100
44,fashion_html/flannels-1969.html,100,100,0,100,100,0
44,fashion_html/hm-1382.html,100,100,100,100,100,100
44,fashion_html/24s-1790.html,100,100,100,100,100,100
44,fashion_html/24s-0034.html,100,100,100,100,100,100
44,fashion_html/farfetch-0802.html,100,100,100,100,100,100
44,fashion_html/farfetch-0100.html,100,100,100,100,0,0
44,fashion_html/farfetch-1639.html,100,100,100,100,100,100
44,fashion_html/farfetch-2136.html,100,100,100,100,100,100
44,fashion_html/hm-1502.html,100,100,100,100,100,100
44,fashion_html/hm-0300.html,100,100,100,100,100,100
44,fashion_html/24s-1727.html,100,100,100,100,100,100
44,fashion_html/zara-1700.html,100,100,100,100,0,0
44,fashion_html/hm-0290.html,100,100,100,100,100,100
44,fashion_html/farfetch-0250.html,100,100,100,100,100,100
44,fashion_html/hm-1887.html,100,0,100,100,0,0
44,fashion_html/zara-0709.html,100,100,100,100,100,100
44,fashion_html/zara-0549.html,100,100,100,100,100,100
44,fashion_html/flannels-0437.html,100,100,100,100,100,100
44,fashion_html/zara-1983.html,100,100,100,100,0,0
44,fashion_html/farfetch-0800.html,100,100,100,100,100,100
44,fashion_html/flannels-0778.html,100,100,100,100,100,100
44,fashion_html/hm-0668.html,100,100,100,100,0,0
44,fashion_html/hm-1797.html,100,100,100,100,0,0
44,fashion_html/hm-0927.html,100,0,100,100,100,0
44,fashion_html/hm-1387.html,100,100,100,100,100,100
44,fashion_html/farfetch-0570.html,100,100,100,100,100,100
44,fashion_html/24s-0160.html,100,100,100,100,100,100
44,fashion_html/24s-0894.html,100,100,100,100,100,100
44,fashion_html/hm-0088.html,100,100,100,100,0,0
44,fashion_html/farfetch-1806.html,100,100,100,100,0,0
44,fashion_html/farfetch-0452.html,100,100,100,100,100,100
44,fashion_html/zara-0367.html,100,100,100,100,0,0
44,fashion_html/hm-1312.html,100,100,100,100,0,0
44,fashion_html/flannels-2146.html,100,100,0,100,100,0
44,fashion_html/24s-1493.html,100,100,100,100,100,100
44,fashion_html/hm-1765.html,100,100,100,100,0,0
44,fashion_html/flannels-0659.html,100,100,100,100,100,100
44,fashion_html/hm-1354.html,100,100,0,100,0,0
44,fashion_html/hm-0857.html,100,100,100,100,100,100
44,fashion_html/hm-0156.html,100,100,100,100,100,100
44,fashion_html/zara-1184.html,100,100,0,100,100,0
44,fashion_html/zara-1662.html,100,100,100,100,100,100
44,fashion_html/zara-1802.html,100,100,100,100,100,100
44,fashion_html/farfetch-2158.html,100,100,100,100,100,100
44,fashion_html/zara-0318.html,100,100,100,100,0,0
44,fashion_html/hm-0327.html,100,0,100,100,100,0
44,fashion_html/farfetch-0504.html,100,100,100,100,100,100
44,fashion_html/hm-0670.html,100,100,100,100,0,0
44,fashion_html/flannels-1290.html,100,100,100,100,100,100
44,fashion_html/hm-1075.html,100,100,0,100,0,0
44,fashion_html/24s-2320.html,100,100,100,100,0,0
44,fashion_html/flannels-2035.html,100,100,100,100,100,100
44,fashion_html/24s-1584.html,100,100,100,100,100,100
44,fashion_html/flannels-0560.html,100,100,100,100,100,100
44,fashion_html/farfetch-0762.html,100,100,100,100,100,100
44,fashion_html/zara-1738.html,100,100,100,100,0,0
44,fashion_html/farfetch-1041.html,100,100,100,100,100,100
44,fashion_html/flannels-1968.html,100,100,0,100,100,0
44,fashion_html/zara-0424.html,100,100,100,100,0,0
44,fashion_html/farfetch-2057.html,100,100,100,100,0,0
44,fashion_html/hm-0908.html,100,0,100,100,100,0
44,fashion_html/farfetch-1741.html,100,100,100,100,100,100
44,fashion_html/zara-1520.html,100,100,100,100,100,100
44,fashion_html/hm-0149.html,100,100,100,100,100,100
44,fashion_html/hm-0242.html,100,100,100,100,0,0
44,fashion_html/farfetch-0156.html,100,100,100,100,100,100
44,fashion_html/hm-1112.html,100,100,100,100,0,0
44,fashion_html/24s-0559.html,100,100,100,100,100,100
44,fashion_html/hm-1404.html,100,100,100,100,100,100
44,fashion_html/zara-2031.html,100,100,100,100,0,0
44,fashion_html/hm-0297.html,100,0,100,100,100,0
44,fashion_html/24s-1896.html,100,100,100,100,100,100
44,fashion_html/hm-0216.html,100,0,100,100,0,0
44,fashion_html/farfetch-0568.html,100,100,100,100,100,100
44,fashion_html/zara-0048.html,100,100,100,100,100,100
44,fashion_html/24s-0915.html,100,100,100,100,100,100
44,fashion_html/flannels-1150.html,100,100,0,100,100,0
44,fashion_html/farfetch-0921.html,100,100,100,100,100,100
44,fashion_html/24s-2016.html,100,100,100,100,100,100
44,fashion_html/farfetch-0235.html,100,100,100,0,100,0
44,fashion_html/flannels-1780.html,100,100,0,100,100,0
44,fashion_html/farfetch-1641.html,100,100,100,100,100,100
44,fashion_html/farfetch-1091.html,100,100,100,100,100,100
44,fashion_html/farfetch-1681.html,100,100,100,100,100,100
44,fashion_html/24s-0624.html,100,100,100,100,100,100
44,fashion_html/farfetch-1455.html,100,100,100,100,100,100
44,fashion_html/flannels-1275.html,100,100,100,100,100,100
44,fashion_html/zara-1891.html,100,100,100,100,100,100
44,fashion_html/zara-1518.html,100,100,100,100,0,0
44,fashion_html/flannels-1795.html,100,100,0,100,100,0
44,fashion_html/hm-0511.html,100,100,100,100,0,0
44,fashion_html/hm-1685.html,100,100,100,100,100,100
44,fashion_html/hm-0345.html,100,100,100,100,0,0
44,fashion_html/zara-0458.html,100,100,100,100,0,0
44,fashion_html/24s-2148.html,100,100,100,100,100,100
44,fashion_html/hm-0231.html,100,100,100,100,100,100
44,fashion_html/flannels-1136.html,100,100,0,100,100,0
44,fashion_html/flannels-1766.html,100,100,0,100,100,0
44,fashion_html/hm-0946.html,100,0,100,100,100,0
44,fashion_html/hm-0580.html,100,100,100,100,0,0
44,fashion_html/hm-1600.html,100,100,100,100,100,100
44,fashion_html/24s-1859.html,100,100,100,100,100,100
44,fashion_html/24s-1882.html,100,100,100,100,100,100
44,fashion_html/farfetch-2115.html,100,100,100,100,100,100
44,fashion_html/zara-0898.html,100,100,100,100,0,0
44,fashion_html/farfetch-0966.html,100,100,100,100,100,100
44,fashion_html/flannels-1471.html,100,100,0,100,100,0
44,fashion_html/hm-0874.html,100,100,100,100,100,100
44,fashion_html/zara-1938.html,100,100,100,100,100,100
44,fashion_html/flannels-0065.html,100,100,100,100,100,100
44,fashion_html/farfetch-1833.html,100,100,100,100,100,100
44,fashion_html/24s-1973.html,100,100,100,100,100,100
44,fashion_html/24s-1303.html,100,100,100,100,0,0
44,fashion_html/zara-0613.html,100,100,100,100,0,0
44,fashion_html/hm-0781.html,100,100,100,100,100,100
44,fashion_html/flannels-1735.html,100,100,0,100,100,0
44,fashion_html/farfetch-1784.html,100,100,100,100,100,100
44,fashion_html/flannels-0504.html,100,100,100,100,100,100
44,fashion_html/hm-0007.html,100,100,100,100,100,100
44,fashion_html/farfetch-0544.html,100,100,100,100,100,100
44,fashion_html/flannels-0030.html,100,100,0,100,100,0
44,fashion_html/zara-0686.html,100,100,100,100,100,100
44,fashion_html/zara-1129.html,100,100,100,100,0,0
44,fashion_html/flannels-1063.html,100,100,100,100,100,100
44,fashion_html/zara-1884.html,100,100,100,100,100,100
44,fashion_html/zara-1616.html,100,100,100,100,100,100
44,fashion_html/farfetch-0594.html,100,100,100,100,100,100
44,fashion_html/24s-0429.html,100,100,100,100,100,100
44,fashion_html/flannels-0186.html,100,100,100,100,100,100
44,fashion_html/hm-0458.html,100,100,100,100,0,0
44,fashion_html/farfetch-1717.html,100,100,100,100,100,100
44,fashion_html/hm-1916.html,100,100,0,100,0,0
44,fashion_html/24s-2129.html,100,100,100,100,100,100
44,fashion_html/farfetch-1827.html,100,100,100,100,100,100
44,fashion_html/hm-1748.html,100,100,100,100,0,0
44,fashion_html/24s-1195.html,100,100,100,100,100,100
44,fashion_html/24s-0008.html,100,100,0,100,0,0
44,fashion_html/farfetch-1660.html,100,100,100,100,100,100
44,fashion_html/farfetch-1362.html,100,100,100,100,100,100
44,fashion_html/farfetch-0151.html,100,100,100,100,100,100
44,fashion_html/24s-2150.html,100,100,100,100,100,100
44,fashion_html/24s-1191.html,100,100,100,100,100,100
44,fashion_html/flannels-0264.html,100,100,100,100,100,100
44,fashion_html/hm-0689.html,100,100,100,100,0,0
44,fashion_html/zara-1442.html,100,100,100,100,0,0
44,fashion_html/hm-1741.html,100,100,100,100,0,0
44,fashion_html/24s-0001.html,100,100,0,100,0,0
44,fashion_html/zara-1645.html,100,100,100,100,100,100
44,fashion_html/farfetch-1401.html,100,100,100,100,100,100
44,fashion_html/hm-0074.html,100,100,100,100,100,100
44,fashion_html/24s-0421.html,100,100,100,100,100,100
44,fashion_html/flannels-0281.html,100,100,0,100,100,0
44,fashion_html/zara-0143.html,100,100,100,100,0,0
44,fashion_html/24s-0372.html,100,100,100,100,100,100
44,fashion_html/hm-0439.html,100,100,100,100,100,100
44,fashion_html/farfetch-0083.html,100,100,100,100,100,100
44,fashion_html/24s-0417.html,100,100,100,100,100,100
44,fashion_html/24s-1090.html,100,100,100,100,100,100
44,fashion_html/zara-0975.html,100,100,100,100,100,100
44,fashion_html/flannels-1950.html,100,100,100,100,100,100
44,fashion_html/zara-2061.html,100,100,100,100,0,0
44,fashion_html/24s-1189.html,100,100,100,100,100,100
44,fashion_html/flannels-1375.html,100,100,100,100,100,100
44,fashion_html/zara-2097.html,100,100,100,100,100,100
44,fashion_html/farfetch-1113.html,100,100,100,100,100,100
44,fashion_html/24s-1257.html,100,100,100,100,100,100
44,fashion_html/flannels-0702.html,100,100,100,100,100,100
44,fashion_html/zara-1705.html,100,100,100,100,0,0
44,fashion_html/24s-0788.html,100,100,100,100,100,100
44,fashion_html/zara-1869.html,100,100,100,100,100,100
44,fashion_html/24s-1199.html,100,100,100,100,100,100
44,fashion_html/24s-1355.html,100,100,100,100,100,100
44,fashion_html/flannels-1577.html,100,100,100,100,100,100
44,fashion_html/hm-0191.html,100,100,100,100,100,100
44,fashion_html/flannels-1303.html,100,100,100,100,100,100
44,fashion_html/zara-1098.html,100,100,100,100,100,100
44,fashion_html/flannels-1741.html,100,100,0,100,100,0
44,fashion_html/24s-0522.html,100,100,100,100,100,100
44,fashion_html/flannels-2029.html,100,100,0,100,100,0
44,fashion_html/farfetch-0052.html,100,100,100,100,0,0
44,fashion_html/zara-1501.html,100,100,100,100,0,0
44,fashion_html/farfetch-1634.html,100,100,100,100,100,100
44,fashion_html/hm-1791.html,100,100,100,100,0,0
44,fashion_html/24s-0173.html,100,100,100,100,100,100
44,fashion_html/farfetch-1907.html,100,100,100,100,0,0
44,fashion_html/flannels-0768.html,100,100,0,100,100,0
44,fashion_html/24s-1428.html,100,100,100,100,100,100
44,fashion_html/hm-1056.html,100,100,0,100,0,0
44,fashion_html/hm-1381.html,100,100,100,100,100,100
44,fashion_html/flannels-1626.html,100,100,0,100,100,0
44,fashion_html/24s-0422.html,100,100,100,100,100,100
44,fashion_html/zara-1369.html,100,100,100,100,0,0
44,fashion_html/flannels-0956.html,100,100,100,100,100,100
44,fashion_html/hm-0083.html,100,100,100,100,100,100
44,fashion_html/flannels-0618.html,100,100,100,100,100,100
44,fashion_html/farfetch-0809.html,100,100,100,100,100,100
44,fashion_html/hm-0712.html,100,100,100,100,0,0
44,fashion_html/hm-1121.html,100,100,0,100,0,0
44,fashion_html/24s-1464.html,100,100,100,100,100,100
44,fashion_html/24s-2192.html,100,100,100,100,100,100
44,fashion_html/hm-1777.html,100,100,100,100,0,0
44,fashion_html/flannels-1335.html,100,100,0,100,100,0
44,fashion_html/zara-1962.html,100,100,100,100,100,100
44,fashion_html/hm-1857.html,100,100,100,100,0,0
44,fashion_html/hm-1738.html,100,100,100,100,0,0
44,fashion_html/hm-1087.html,100,100,0,100,0,0
44,fashion_html/flannels-1097.html,100,100,100,100,100,100
44,fashion_html/farfetch-1743.html,100,100,100,100,100,100
44,fashion_html/zara-0058.html,100,100,100,100,0,0
44,fashion_html/zara-0489.html,100,100,100,100,0,0
44,fashion_html/zara-0115.html,100,100,100,100,100,100
44,fashion_html/24s-1351.html,100,100,100,100,100,100
44,fashion_html/24s-1472.html,100,100,100,100,100,100
44,fashion_html/flannels-1684.html,100,100,0,100,100,0
44,fashion_html/24s-1788.html,100,100,100,100,100,100
44,fashion_html/flannels-2149.html,100,100,100,100,100,100
44,fashion_html/flannels-0232.html,100,100,100,100,100,100
44,fashion_html/24s-1020.html,100,100,100,100,100,100
44,fashion_html/hm-0320.html,100,100,100,100,100,100
44,fashion_html/hm-0759.html,100,100,100,100,0,0
44,fashion_html/flannels-1035.html,100,100,100,100,100,100
44,fashion_html/zara-1383.html,100,100,100,100,0,0
44,fashion_html/24s-0165.html,100,100,100,100,100,100
44,fashion_html/flannels-0843.html,100,100,0,100,100,0
44,fashion_html/farfetch-0207.html,100,100,100,100,100,100
44,fashion_html/farfetch-1207.html,100,100,100,100,100,100
44,fashion_html/farfetch-1226.html,100,100,100,100,0,0
44,fashion_html/hm-1680.html,100,100,100,100,0,0
44,fashion_html/hm-0771.html,100,100,100,100,100,100
44,fashion_html/zara-1826.html,100,100,100,100,100,100
44,fashion_html/flannels-1918.html,100,100,0,100,100,0
44,fashion_html/farfetch-0663.html,100,100,100,100,0,0
44,fashion_html/flannels-0622.html,100,100,100,100,100,100
44,fashion_html/farfetch-0210.html,100,100,100,100,100,100
44,fashion_html/24s-1786.html,100,100,100,100,100,100
44,fashion_html/zara-0666.html,100,0,100,100,100,0
44,fashion_html/hm-1837.html,100,100,100,100,0,0
44,fashion_html/zara-0371.html,100,100,100,100,100,100
44,fashion_html/zara-1458.html,100,100,100,100,0,0
44,fashion_html/hm-0456.html,100,100,100,100,0,0
44,fashion_html/24s-1828.html,100,100,100,100,100,100
44,fashion_html/zara-1664.html,100,100,100,100,100,100
44,fashion_html/24s-1051.html,100,100,100,100,100,100
44,fashion_html/hm-0035.html,100,100,100,100,100,100
44,fashion_html/24s-2025.html,100,100,100,100,100,100
44,fashion_html/farfetch-0395.html,100,100,100,100,100,100
44,fashion_html/24s-1221.html,100,100,100,100,100,100
44,fashion_html/flannels-1870.html,100,100,0,100,100,0
44,fashion_html/hm-0931.html,100,100,100,100,100,100
44,fashion_html/zara-1024.html,100,100,100,100,100,100
44,fashion_html/24s-1616.html,100,100,100,100,100,100
44,fashion_html/flannels-0647.html,100,100,0,100,100,0
44,fashion_html/farfetch-1523.html,100,100,100,100,100,100
44,fashion_html/zara-1326.html,100,100,100,100,0,0
44,fashion_html/farfetch-0202.html,100,100,100,100,100,100
44,fashion_html/farfetch-0301.html,100,100,100,100,100,100
44,fashion_html/flannels-1058.html,100,100,100,100,100,100
44,fashion_html/hm-1531.html,100,100,100,100,100,100
44,fashion_html/flannels-0050.html,100,100,100,100,100,100
44,fashion_html/flannels-2108.html,100,100,100,100,100,100
44,fashion_html/zara-0374.html,100,100,100,100,100,100
44,fashion_html/hm-0767.html,100,100,100,100,0,0
44,fashion_html/farfetch-0885.html,100,100,100,100,100,100
44,fashion_html/24s-0858.html,100,100,100,100,100,100
44,fashion_html/flannels-1517.html,100,100,0,100,100,0
44,fashion_html/24s-1451.html,100,100,100,100,100,100
44,fashion_html/flannels-0819.html,100,100,0,100,100,0
44,fashion_html/24s-1302.html,100,100,100,100,100,100
44,fashion_html/zara-0082.html,100,100,100,100,0,0
44,fashion_html/hm-0900.html,100,100,0,100,100,0
44,fashion_html/flannels-0529.html,100,100,0,100,100,0
44,fashion_html/hm-0579.html,100,100,100,100,0,0
44,fashion_html/hm-0639.html,100,100,100,100,0,0
44,fashion_html/flannels-0663.html,100,100,0,100,100,0
44,fashion_html/hm-0190.html,100,0,100,100,100,0
44,fashion_html/farfetch-2101.html,100,100,100,100,100,100
44,fashion_html/farfetch-1970.html,100,100,100,100,100,100
44,fashion_html/24s-1622.html,100,100,100,100,100,100
44,fashion_html/farfetch-0732.html,100,100,100,100,100,100
44,fashion_html/hm-0936.html,100,0,100,100,100,0
44,fashion_html/farfetch-0595.html,100,100,100,100,100,100
44,fashion_html/24s-1865.html,100,100,100,100,100,100
44,fashion_html/zara-1926.html,100,100,100,100,100,100
44,fashion_html/farfetch-0317.html,100,100,100,100,100,100
44,fashion_html/hm-0950.html,100,100,100,100,100,100
44,fashion_html/flannels-1081.html,100,100,100,100,100,100
44,fashion_html/24s-1323.html,100,100,100,100,100,100
44,fashion_html/farfetch-0842.html,100,100,100,100,0,0
