seed,file,name_presence,duration_presence,stops_presence,price_presence,departure_time_presence,arrival_time_presence,airline_presence,all7_presence
43,flights_html/farecompare-0124.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-2044.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-1390.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0497.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-1796.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-0547.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-1892.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-1153.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0759.html,0,100,100,100,100,0,100,0
43,flights_html/kayak-1597.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-2018.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0585.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-0502.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-0261.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-0483.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-0484.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-1375.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-2258.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-1664.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-1635.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-1983.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-0634.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-1531.html,0,100,100,100,100,100,100,0
43,flights_html/farecompare-0358.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-1653.html,0,100,100,100,100,100,100,0
43,flights_html/farecompare-2007.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-0294.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-0734.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-1868.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0066.html,0,100,100,100,100,0,100,0
43,flights_html/tripadvisor-1310.html,100,100,100,0,100,100,100,0
43,flights_html/cheapair-1967.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0882.html,0,100,100,100,100,0,100,0
43,flights_html/farecompare-0530.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-1019.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-0580.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-1496.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0839.html,0,100,100,100,100,0,100,0
43,flights_html/gotogate-0871.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0277.html,0,100,100,100,100,0,100,0
43,flights_html/kayak-0673.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-0336.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-0454.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-1975.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-1148.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-0483.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-1748.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-0066.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-1734.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-2001.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-0468.html,100,100,100,100,100,0,100,0
43,flights_html/gotogate-0523.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-1348.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-1209.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-1898.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-1313.html,100,100,100,100,100,0,100,0
43,flights_html/tripadvisor-1778.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-1960.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-1997.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-2236.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-1253.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-1998.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-1285.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-1832.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-1228.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-0450.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-0317.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-0236.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-1849.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-1610.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-1180.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-1966.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-0359.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-0962.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0211.html,100,100,100,100,100,0,100,0
43,flights_html/farecompare-1659.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-1598.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-0584.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-0279.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0093.html,0,100,100,100,100,0,100,0
43,flights_html/farecompare-1051.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-1718.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-0652.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0910.html,100,100,100,100,100,0,100,0
43,flights_html/tripadvisor-1071.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-2062.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-2004.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-0979.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-1160.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-0946.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-0085.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-1996.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-1268.html,100,100,100,100,100,0,100,0
43,flights_html/gotogate-1142.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-0737.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-1363.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-1926.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-0307.html,100,100,100,0,100,100,100,0
43,flights_html/tripadvisor-1989.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-2083.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-2157.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0036.html,100,100,100,100,100,0,100,0
43,flights_html/gotogate-0282.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-1102.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-0178.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-1685.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-0448.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-1813.html,0,100,100,100,100,0,100,0
43,flights_html/gotogate-0680.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-1409.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-1304.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-1495.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-0972.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0025.html,0,100,100,100,100,0,100,0
43,flights_html/farecompare-1352.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-2207.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-0955.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0376.html,0,100,100,100,100,100,100,0
43,flights_html/gotogate-0139.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-1740.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-1067.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-1169.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-0943.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-0889.html,100,100,100,100,100,0,100,0
43,flights_html/farecompare-2098.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-1546.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-0744.html,100,100,100,100,100,0,100,0
43,flights_html/cheapair-1802.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-0464.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-1005.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-0254.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-1669.html,100,100,100,100,100,0,100,0
43,flights_html/farecompare-1652.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-0787.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-1883.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-1749.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-0717.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-0811.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-1219.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-2068.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-0114.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-1669.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-1714.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0579.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-1972.html,100,100,100,100,100,0,100,0
43,flights_html/gotogate-1457.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-1202.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-1243.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-1359.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-1222.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-0037.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-1175.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0627.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-0012.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-1632.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-2218.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-1604.html,0,100,100,100,100,100,100,0
43,flights_html/farecompare-1565.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0047.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-1489.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-2335.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-1101.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-0993.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-0699.html,100,100,100,100,100,0,100,0
43,flights_html/farecompare-0369.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-1133.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-1082.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-0490.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-0047.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-0663.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-1262.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-1683.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-0789.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-2031.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-0671.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-0809.html,100,100,100,100,100,0,100,0
43,flights_html/tripadvisor-0256.html,100,100,100,0,100,100,100,0
43,flights_html/tripadvisor-0352.html,100,100,100,0,100,100,100,0
43,flights_html/tripadvisor-1007.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-0490.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-1379.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-2084.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-1978.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-1281.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0042.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-0881.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0459.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-0108.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-1798.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-0332.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-1322.html,100,100,100,100,100,0,100,0
43,flights_html/kayak-0965.html,100,100,100,100,100,0,100,0
43,flights_html/farecompare-1124.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-0517.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-1901.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0081.html,0,100,100,100,100,0,100,0
43,flights_html/gotogate-1853.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-1380.html,0,100,100,100,100,0,100,0
43,flights_html/farecompare-1240.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-0833.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-0263.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-1388.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-2105.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-1122.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-1839.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-2363.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-0954.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-0325.html,100,100,100,100,100,0,100,0
43,flights_html/gotogate-0655.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0185.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-1794.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-1275.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-1495.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-0262.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-1581.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-1480.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-0278.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-0211.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-1806.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-0411.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-1149.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-1295.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0853.html,0,100,100,100,100,0,100,0
43,flights_html/tripadvisor-1421.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-1841.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-1117.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-1270.html,100,100,100,100,100,0,100,0
43,flights_html/kayak-0697.html,100,100,100,100,100,0,100,0
43,flights_html/kayak-0543.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0252.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-0931.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-1510.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0754.html,0,100,100,100,100,0,100,0
43,flights_html/tripadvisor-1216.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-0933.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-0873.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-0170.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-1257.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-2229.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-1259.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-0342.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-1931.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-0172.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-0112.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-1173.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-0167.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-1389.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-0169.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-0107.html,100,100,100,100,100,0,100,0
43,flights_html/cheapair-1733.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-2282.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-0194.html,100,100,100,100,100,0,100,0
43,flights_html/farecompare-0293.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-1893.html,100,100,100,100,100,0,100,0
43,flights_html/farecompare-1219.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-0348.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-1907.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-0085.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0422.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-0002.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-0933.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-1251.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-1969.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-0417.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-2050.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-1399.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-0888.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0774.html,0,100,100,100,100,0,100,0
43,flights_html/gotogate-1807.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-0170.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-0367.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-1207.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-1127.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-0495.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-0656.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-1808.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-0625.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-0204.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0137.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0800.html,100,100,100,100,100,0,100,0
43,flights_html/tripadvisor-1584.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-1683.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-1344.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-1783.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-0107.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-0934.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-1835.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0441.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-0082.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-0894.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-1654.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-0087.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-0937.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-1040.html,100,100,100,100,100,0,100,0
43,flights_html/gotogate-0116.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-0405.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0515.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-1812.html,0,100,100,100,100,0,100,0
43,flights_html/farecompare-0106.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0255.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-1321.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-1327.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-1329.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0297.html,0,100,100,100,100,100,100,0
43,flights_html/gotogate-1551.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-1839.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-0896.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-0438.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-0056.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-0313.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-0235.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-1283.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-1212.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-0765.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0435.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-1747.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-0350.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-0714.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-0735.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-1249.html,100,100,100,100,100,0,100,0
43,flights_html/cheapair-0064.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0298.html,0,100,100,100,100,100,100,0
43,flights_html/farecompare-0602.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-0232.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-2104.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-0657.html,100,100,100,100,100,0,100,0
43,flights_html/kayak-0190.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-1703.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-0630.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-0147.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-1148.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-1903.html,100,100,100,100,100,0,100,0
43,flights_html/cheapair-0076.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-1332.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-1958.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-1732.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0061.html,0,100,100,100,100,0,100,0
43,flights_html/kayak-0156.html,0,100,100,100,100,0,100,0
43,flights_html/kayak-0708.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-1544.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-2040.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-1262.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-0323.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-0598.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-0302.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-0506.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-0973.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-0490.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-0764.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-1966.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-2136.html,100,100,100,100,100,100,100,100
43,flights_html/cheapair-0635.html,100,100,100,100,100,100,100,100
43,flights_html/farecompare-2168.html,100,100,100,100,100,100,100,100
43,flights_html/gotogate-0315.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0968.html,0,100,100,100,100,0,100,0
43,flights_html/gotogate-1831.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-0424.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-1644.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-1313.html,100,100,100,100,100,100,100,100
43,flights_html/tripadvisor-0952.html,100,100,100,100,100,100,100,100
43,flights_html/kayak-1501.html,100,100,100,100,100,100,100,100
