seed,file,name_presence,rating_presence,author_presence,time_presence,type_presence,all5_presence
42,cooking_html/foodnetwork-0536.html,100,100,100,100,100,100
42,cooking_html/foodnetwork-1779.html,100,100,0,100,0,0
42,cooking_html/nytimes-0495.html,100,100,100,100,100,100
42,cooking_html/allrecipes-1414.html,100,100,100,100,100,100
42,cooking_html/tasty-2402.html,100,0,0,0,100,0
42,cooking_html/foodnetwork-0552.html,100,100,100,100,100,100
42,cooking_html/nytimes-1555.html,100,100,100,100,100,100
42,cooking_html/tasty-2181.html,100,0,100,100,100,0
42,cooking_html/foodnetwork-1969.html,100,100,0,100,0,0
42,cooking_html/foodnetwork-1507.html,100,100,0,100,0,0
42,cooking_html/tasty-1503.html,100,0,0,100,100,0
