seed,file,name_presence,location_presence,price_presence,rating_presence,amenities_presence,all5_presence
42,hotels_html/kayak-0821.html,100,100,0,100,100,0
42,hotels_html/agoda-0950.html,100,100,0,100,100,0
42,hotels_html/booking-1970.html,100,100,0,100,100,0
42,hotels_html/kayak-1281.html,100,100,100,100,100,100
42,hotels_html/agoda-1112.html,100,100,0,100,100,0
42,hotels_html/kayak-1321.html,100,100,0,100,100,0
42,hotels_html/agoda-1875.html,100,100,100,100,100,100
42,hotels_html/trip-0186.html,100,100,100,100,100,100
42,hotels_html/booking-0584.html,100,100,0,100,100,0
42,hotels_html/kayak-1926.html,100,100,100,100,100,100
42,hotels_html/trip-0846.html,100,100,100,100,100,100
42,hotels_html/agoda-0230.html,100,100,100,100,100,100
42,hotels_html/trip-1343.html,100,100,0,100,100,0
42,hotels_html/hotel-1722.html,100,100,100,0,100,0
42,hotels_html/agoda-0862.html,100,100,100,100,100,100
42,hotels_html/hotel-0273.html,100,100,100,100,100,100
42,hotels_html/trip-1493.html,100,100,100,100,100,100
42,hotels_html/hotel-0782.html,100,100,0,100,100,0
42,hotels_html/booking-0662.html,100,100,0,100,100,0
42,hotels_html/trip-0560.html,100,100,100,100,100,100
42,hotels_html/booking-0275.html,100,100,0,100,100,0
42,hotels_html/kayak-1343.html,100,100,0,100,100,0
42,hotels_html/agoda-1810.html,100,100,0,100,100,0
42,hotels_html/hotel-1427.html,100,100,100,100,100,100
42,hotels_html/kayak-1115.html,100,100,0,100,100,0
42,hotels_html/trip-1299.html,100,100,100,100,100,100
42,hotels_html/booking-0312.html,100,100,0,100,100,0
42,hotels_html/booking-0005.html,100,100,0,100,100,0
42,hotels_html/booking-0092.html,100,100,0,100,100,0
42,hotels_html/kayak-1268.html,100,100,100,100,100,100
42,hotels_html/kayak-1482.html,100,100,0,100,100,0
42,hotels_html/kayak-1344.html,100,100,0,100,100,0
42,hotels_html/booking-0578.html,100,100,0,100,100,0
42,hotels_html/booking-1883.html,100,100,0,100,100,0
42,hotels_html/hotel-0686.html,100,100,100,100,100,100
42,hotels_html/agoda-1528.html,100,100,0,100,100,0
42,hotels_html/kayak-0520.html,100,100,0,100,100,0
42,hotels_html/hotel-0678.html,100,100,100,100,100,100
42,hotels_html/hotel-0632.html,100,100,100,100,100,100
42,hotels_html/kayak-0409.html,100,100,100,100,100,100
42,hotels_html/kayak-0507.html,100,100,100,100,100,100
42,hotels_html/trip-0616.html,100,100,100,100,100,100
42,hotels_html/agoda-0120.html,100,100,100,100,100,100
42,hotels_html/trip-0192.html,100,100,100,100,100,100
42,hotels_html/kayak-0413.html,100,100,0,100,100,0
42,hotels_html/hotel-0217.html,100,100,100,100,100,100
42,hotels_html/booking-1352.html,100,100,0,100,100,0
42,hotels_html/agoda-1913.html,100,100,100,100,100,100
42,hotels_html/agoda-1132.html,100,100,100,100,100,100
42,hotels_html/hotel-1016.html,100,100,100,0,100,0
42,hotels_html/kayak-1630.html,100,100,0,100,100,0
42,hotels_html/kayak-0464.html,100,100,100,100,100,100
42,hotels_html/kayak-0247.html,100,100,0,100,100,0
42,hotels_html/agoda-0515.html,100,100,0,100,100,0
42,hotels_html/kayak-0107.html,100,100,0,100,100,0
42,hotels_html/kayak-1191.html,100,100,0,100,100,0
42,hotels_html/trip-1844.html,100,100,100,100,100,100
42,hotels_html/booking-0568.html,100,100,0,100,100,0
42,hotels_html/agoda-0534.html,100,100,100,100,100,100
42,hotels_html/trip-1655.html,100,100,100,100,100,100
42,hotels_html/hotel-0872.html,100,100,100,0,100,0
42,hotels_html/kayak-1375.html,100,100,100,100,100,100
42,hotels_html/kayak-0680.html,100,100,100,100,100,100
42,hotels_html/kayak-1988.html,100,0,0,100,100,0
42,hotels_html/booking-2041.html,100,100,0,100,100,0
42,hotels_html/booking-1806.html,100,100,0,100,100,0
42,hotels_html/hotel-0316.html,100,100,100,100,100,100
42,hotels_html/agoda-1168.html,100,100,100,100,100,100
42,hotels_html/hotel-1543.html,100,100,100,0,100,0
42,hotels_html/kayak-1916.html,100,100,0,100,100,0
42,hotels_html/trip-0461.html,100,100,100,100,100,100
42,hotels_html/kayak-1110.html,100,100,100,100,100,100
42,hotels_html/hotel-1897.html,100,100,100,100,100,100
42,hotels_html/hotel-2013.html,100,100,100,100,100,100
42,hotels_html/hotel-0385.html,100,100,100,100,100,100
42,hotels_html/booking-0622.html,100,100,0,100,100,0
42,hotels_html/booking-0739.html,100,100,0,100,100,0
42,hotels_html/booking-1877.html,0,0,100,100,0,0
42,hotels_html/kayak-0414.html,100,100,0,100,100,0
42,hotels_html/trip-0269.html,100,100,100,100,100,100
42,hotels_html/agoda-1712.html,100,100,0,100,100,0
42,hotels_html/agoda-0967.html,100,100,0,100,100,0
42,hotels_html/trip-2013.html,100,100,100,100,100,100
42,hotels_html/booking-2000.html,100,100,0,100,100,0
42,hotels_html/booking-0278.html,100,100,0,100,100,0
42,hotels_html/agoda-1801.html,100,100,0,100,100,0
42,hotels_html/trip-1354.html,100,100,0,100,100,0
42,hotels_html/kayak-1076.html,100,100,0,100,100,0
42,hotels_html/hotel-1228.html,100,100,100,100,100,100
42,hotels_html/trip-0735.html,100,100,100,100,100,100
42,hotels_html/kayak-0933.html,100,0,100,100,100,0
42,hotels_html/agoda-1241.html,100,100,0,100,100,0
42,hotels_html/agoda-1020.html,100,100,100,100,100,100
42,hotels_html/trip-0144.html,100,100,100,100,100,100
42,hotels_html/agoda-0918.html,100,100,100,100,100,100
42,hotels_html/agoda-1195.html,100,100,0,100,100,0
42,hotels_html/booking-1850.html,100,100,0,100,100,0
42,hotels_html/kayak-1735.html,100,100,100,100,100,100
42,hotels_html/kayak-1573.html,100,100,0,0,100,0
42,hotels_html/agoda-1333.html,100,100,100,100,100,100
42,hotels_html/trip-1526.html,100,100,100,100,100,100
42,hotels_html/hotel-0994.html,100,100,100,100,100,100
42,hotels_html/agoda-1427.html,100,100,0,100,100,0
42,hotels_html/kayak-1522.html,100,100,0,100,100,0
42,hotels_html/kayak-0624.html,100,100,0,100,100,0
42,hotels_html/hotel-0389.html,100,100,100,0,100,0
42,hotels_html/kayak-1325.html,100,100,0,100,100,0
42,hotels_html/kayak-0359.html,100,100,0,100,100,0
42,hotels_html/trip-0899.html,100,100,100,100,100,100
42,hotels_html/booking-1167.html,100,100,0,100,100,0
42,hotels_html/agoda-0254.html,100,100,100,100,100,100
42,hotels_html/booking-1376.html,100,100,0,100,100,0
42,hotels_html/hotel-1728.html,100,100,100,100,100,100
42,hotels_html/kayak-0584.html,100,100,0,0,100,0
42,hotels_html/booking-1944.html,100,100,0,100,100,0
42,hotels_html/booking-0942.html,100,100,0,100,100,0
42,hotels_html/kayak-1387.html,100,100,100,100,100,100
42,hotels_html/hotel-1512.html,100,100,100,100,100,100
42,hotels_html/trip-0343.html,100,100,100,100,100,100
42,hotels_html/booking-1792.html,100,100,0,100,100,0
42,hotels_html/hotel-0676.html,100,100,100,0,100,0
42,hotels_html/kayak-1206.html,100,100,100,100,100,100
42,hotels_html/kayak-1716.html,100,100,0,100,100,0
42,hotels_html/booking-0501.html,100,100,0,100,100,0
42,hotels_html/booking-0157.html,100,100,0,100,100,0
42,hotels_html/kayak-0001.html,100,100,100,100,100,100
42,hotels_html/trip-0482.html,100,100,100,100,100,100
42,hotels_html/trip-0345.html,100,100,100,100,100,100
42,hotels_html/booking-1153.html,100,100,0,100,100,0
42,hotels_html/booking-0133.html,100,100,0,100,100,0
42,hotels_html/trip-0451.html,100,100,100,100,100,100
42,hotels_html/trip-0867.html,100,100,100,100,100,100
42,hotels_html/agoda-1950.html,100,100,0,100,100,0
42,hotels_html/kayak-1802.html,100,100,0,100,100,0
42,hotels_html/hotel-1420.html,100,100,100,100,100,100
42,hotels_html/kayak-1353.html,100,100,0,100,100,0
42,hotels_html/trip-2038.html,100,100,100,100,100,100
42,hotels_html/kayak-0459.html,100,100,100,100,100,100
42,hotels_html/booking-0021.html,100,100,0,100,100,0
42,hotels_html/kayak-1521.html,100,100,0,100,100,0
42,hotels_html/trip-1450.html,100,100,100,100,100,100
42,hotels_html/hotel-0419.html,100,100,100,100,100,100
42,hotels_html/trip-0510.html,100,100,100,100,100,100
42,hotels_html/kayak-0954.html,100,100,0,100,100,0
42,hotels_html/hotel-1787.html,100,100,100,0,100,0
42,hotels_html/kayak-1186.html,100,100,100,100,100,100
42,hotels_html/kayak-1747.html,100,100,0,100,100,0
42,hotels_html/agoda-0354.html,100,100,0,100,100,0
42,hotels_html/agoda-0193.html,100,100,0,100,100,0
42,hotels_html/kayak-1975.html,100,100,100,100,100,100
42,hotels_html/hotel-1360.html,100,100,100,0,100,0
42,hotels_html/kayak-0779.html,100,100,100,100,100,100
42,hotels_html/trip-1092.html,100,100,100,100,100,100
42,hotels_html/agoda-1764.html,100,100,0,100,100,0
42,hotels_html/trip-2106.html,100,100,100,100,100,100
42,hotels_html/booking-0547.html,100,100,0,100,100,0
42,hotels_html/trip-1486.html,100,100,100,100,100,100
42,hotels_html/kayak-1548.html,100,100,100,100,100,100
42,hotels_html/trip-0075.html,100,100,100,100,100,100
42,hotels_html/booking-1818.html,100,100,0,100,100,0
42,hotels_html/booking-1524.html,100,100,0,100,100,0
42,hotels_html/booking-0984.html,100,100,0,100,100,0
42,hotels_html/kayak-0708.html,100,100,0,100,100,0
42,hotels_html/booking-1602.html,100,100,0,100,100,0
42,hotels_html/agoda-1342.html,100,100,0,100,100,0
42,hotels_html/kayak-1905.html,100,100,0,100,100,0
42,hotels_html/agoda-1302.html,100,100,0,100,100,0
42,hotels_html/hotel-1471.html,100,100,100,0,100,0
42,hotels_html/booking-1579.html,100,100,0,100,100,0
42,hotels_html/trip-0396.html,100,100,100,100,100,100
42,hotels_html/kayak-0925.html,100,100,100,100,100,100
42,hotels_html/kayak-0399.html,100,100,0,100,100,0
42,hotels_html/hotel-1662.html,100,100,100,0,100,0
42,hotels_html/agoda-0485.html,100,100,0,100,100,0
42,hotels_html/agoda-0112.html,100,100,0,100,100,0
42,hotels_html/trip-1596.html,100,100,100,100,100,100
42,hotels_html/trip-2142.html,100,100,100,100,100,100
42,hotels_html/hotel-1673.html,100,100,100,100,100,100
42,hotels_html/trip-1926.html,100,100,100,100,100,100
42,hotels_html/booking-1823.html,100,100,0,100,100,0
42,hotels_html/kayak-1177.html,100,100,0,100,100,0
42,hotels_html/trip-0622.html,100,100,100,100,100,100
42,hotels_html/hotel-1309.html,100,100,100,100,100,100
42,hotels_html/kayak-1259.html,100,100,100,100,100,100
42,hotels_html/kayak-0183.html,100,100,0,100,100,0
42,hotels_html/booking-0677.html,100,100,0,100,100,0
42,hotels_html/kayak-0883.html,100,100,0,100,100,0
42,hotels_html/hotel-0523.html,100,100,100,100,100,100
42,hotels_html/trip-1965.html,100,100,100,100,100,100
42,hotels_html/booking-1892.html,100,100,0,100,100,0
42,hotels_html/booking-1626.html,100,100,0,100,100,0
42,hotels_html/agoda-1007.html,100,100,0,100,100,0
42,hotels_html/trip-0124.html,100,100,100,100,100,100
42,hotels_html/booking-0253.html,100,100,0,100,100,0
42,hotels_html/kayak-0801.html,100,100,100,100,100,100
42,hotels_html/booking-0139.html,100,100,0,100,0,0
42,hotels_html/hotel-0006.html,100,100,0,100,100,0
42,hotels_html/trip-0598.html,100,100,100,100,100,100
42,hotels_html/booking-0196.html,100,100,0,100,100,0
42,hotels_html/booking-1603.html,100,100,0,100,100,0
42,hotels_html/hotel-0979.html,100,100,100,100,100,100
42,hotels_html/kayak-0403.html,100,100,0,100,100,0
42,hotels_html/agoda-0210.html,100,100,100,100,100,100
42,hotels_html/booking-1446.html,100,100,0,100,100,0
42,hotels_html/hotel-1302.html,100,100,100,100,100,100
42,hotels_html/agoda-0715.html,100,100,0,100,100,0
42,hotels_html/booking-0122.html,100,100,0,100,100,0
42,hotels_html/kayak-0780.html,100,100,0,100,100,0
42,hotels_html/agoda-1441.html,100,100,0,100,100,0
42,hotels_html/booking-0607.html,100,100,0,100,100,0
42,hotels_html/agoda-1285.html,100,100,0,100,100,0
42,hotels_html/trip-1504.html,100,100,100,100,100,100
42,hotels_html/agoda-0308.html,100,100,0,100,100,0
42,hotels_html/agoda-1472.html,100,100,100,100,100,100
42,hotels_html/trip-1980.html,100,100,100,100,100,100
42,hotels_html/booking-1640.html,100,100,0,100,100,0
42,hotels_html/agoda-1047.html,100,100,0,100,100,0
42,hotels_html/booking-1192.html,100,100,0,100,100,0
42,hotels_html/kayak-0838.html,100,100,100,100,100,100
42,hotels_html/trip-1695.html,100,100,100,100,100,100
42,hotels_html/agoda-1343.html,100,100,0,100,100,0
42,hotels_html/booking-1356.html,100,100,0,100,100,0
42,hotels_html/hotel-0556.html,100,100,100,0,100,0
42,hotels_html/hotel-0697.html,100,100,100,100,100,100
42,hotels_html/agoda-1942.html,100,100,0,100,100,0
42,hotels_html/agoda-0955.html,100,100,0,100,100,0
42,hotels_html/agoda-1825.html,100,100,0,100,100,0
42,hotels_html/booking-1401.html,100,100,0,100,100,0
42,hotels_html/hotel-0201.html,100,100,100,0,100,0
42,hotels_html/kayak-1795.html,100,100,0,100,100,0
42,hotels_html/hotel-0944.html,100,100,100,100,100,100
42,hotels_html/agoda-1008.html,100,100,0,100,100,0
42,hotels_html/trip-0353.html,100,100,100,100,100,100
42,hotels_html/hotel-1781.html,100,100,100,0,100,0
42,hotels_html/agoda-1434.html,100,100,100,100,100,100
42,hotels_html/booking-1403.html,100,100,0,100,100,0
42,hotels_html/trip-1501.html,100,100,100,100,100,100
42,hotels_html/kayak-0098.html,100,100,100,100,100,100
42,hotels_html/hotel-1340.html,100,100,100,100,100,100
42,hotels_html/kayak-1963.html,100,100,0,100,100,0
42,hotels_html/kayak-1520.html,100,100,100,100,100,100
42,hotels_html/agoda-1952.html,100,100,0,100,100,0
42,hotels_html/hotel-1034.html,100,100,100,100,100,100
42,hotels_html/booking-1627.html,100,100,0,100,100,0
42,hotels_html/kayak-0124.html,100,100,0,100,100,0
42,hotels_html/kayak-1768.html,100,100,0,100,100,0
42,hotels_html/trip-1135.html,100,100,100,100,100,100
42,hotels_html/hotel-1384.html,100,100,100,100,100,100
42,hotels_html/booking-0305.html,100,100,0,100,100,0
42,hotels_html/trip-0977.html,100,100,100,100,100,100
42,hotels_html/trip-2130.html,100,100,100,100,100,100
42,hotels_html/agoda-0296.html,100,100,0,100,100,0
42,hotels_html/agoda-0739.html,100,100,0,100,100,0
42,hotels_html/booking-1595.html,100,100,0,100,100,0
42,hotels_html/kayak-0136.html,100,100,0,100,100,0
42,hotels_html/hotel-0827.html,100,100,0,100,100,0
42,hotels_html/booking-1312.html,100,100,0,100,100,0
42,hotels_html/agoda-0811.html,100,100,100,100,100,100
42,hotels_html/agoda-1332.html,100,100,0,100,100,0
42,hotels_html/hotel-0596.html,100,100,100,100,100,100
42,hotels_html/hotel-0054.html,100,100,0,100,100,0
42,hotels_html/agoda-1846.html,100,100,0,100,100,0
42,hotels_html/trip-0860.html,100,100,100,100,100,100
42,hotels_html/kayak-0264.html,100,100,100,100,100,100
42,hotels_html/hotel-0766.html,100,100,100,100,100,100
42,hotels_html/kayak-0134.html,100,100,0,100,100,0
42,hotels_html/agoda-0529.html,100,100,0,100,100,0
42,hotels_html/hotel-0365.html,100,100,100,100,100,100
42,hotels_html/hotel-1166.html,100,100,0,100,100,0
42,hotels_html/hotel-0653.html,100,100,100,100,100,100
42,hotels_html/hotel-0372.html,100,100,100,100,100,100
42,hotels_html/hotel-0547.html,100,100,100,0,100,0
42,hotels_html/hotel-0299.html,100,100,100,100,100,100
42,hotels_html/booking-0031.html,100,100,0,100,100,0
42,hotels_html/booking-1262.html,100,100,0,100,100,0
42,hotels_html/agoda-1388.html,100,100,0,100,100,0
42,hotels_html/booking-1878.html,100,100,0,100,100,0
42,hotels_html/kayak-1659.html,100,100,0,100,100,0
42,hotels_html/trip-0036.html,100,100,100,100,100,100
42,hotels_html/booking-0464.html,100,100,0,100,100,0
42,hotels_html/kayak-0703.html,100,100,0,100,100,0
42,hotels_html/hotel-1081.html,100,100,100,100,100,100
42,hotels_html/agoda-0416.html,100,100,0,100,100,0
42,hotels_html/hotel-1404.html,100,100,100,100,100,100
42,hotels_html/booking-0638.html,100,100,0,100,100,0
42,hotels_html/agoda-1260.html,100,100,0,100,100,0
42,hotels_html/trip-1001.html,100,100,100,100,100,100
42,hotels_html/kayak-1801.html,100,100,0,100,100,0
42,hotels_html/booking-2011.html,100,100,0,100,100,0
42,hotels_html/agoda-0333.html,100,100,0,100,100,0
42,hotels_html/trip-1566.html,100,100,100,100,100,100
42,hotels_html/trip-0053.html,100,100,100,100,100,100
42,hotels_html/booking-0897.html,100,100,0,100,100,0
42,hotels_html/booking-2051.html,100,100,0,100,100,0
42,hotels_html/booking-0439.html,100,100,0,100,100,0
42,hotels_html/trip-0415.html,100,100,100,100,100,100
42,hotels_html/trip-0297.html,100,100,100,100,100,100
42,hotels_html/agoda-1187.html,100,100,0,100,100,0
42,hotels_html/trip-0820.html,100,100,100,100,100,100
42,hotels_html/trip-1770.html,100,100,100,100,100,100
42,hotels_html/agoda-0678.html,100,100,0,100,100,0
42,hotels_html/booking-1445.html,100,100,0,100,100,0
42,hotels_html/agoda-0412.html,100,100,0,100,100,0
42,hotels_html/hotel-1631.html,100,100,100,0,100,0
42,hotels_html/booking-0409.html,100,100,0,100,100,0
42,hotels_html/agoda-1350.html,100,100,100,100,100,100
42,hotels_html/kayak-0039.html,100,100,0,100,100,0
42,hotels_html/kayak-0612.html,100,100,0,100,100,0
42,hotels_html/kayak-1168.html,100,100,0,100,100,0
42,hotels_html/booking-1971.html,100,100,0,100,100,0
42,hotels_html/booking-0451.html,100,100,0,100,100,0
42,hotels_html/booking-0130.html,100,100,0,100,100,0
42,hotels_html/trip-1096.html,100,100,100,100,100,100
42,hotels_html/trip-0772.html,100,100,100,100,100,100
42,hotels_html/agoda-1452.html,100,100,0,100,100,0
42,hotels_html/booking-0101.html,100,100,0,100,100,0
42,hotels_html/agoda-1431.html,100,100,100,100,100,100
42,hotels_html/agoda-0630.html,100,100,0,100,100,0
42,hotels_html/kayak-1783.html,100,100,0,100,100,0
42,hotels_html/booking-0283.html,100,100,0,100,100,0
42,hotels_html/trip-0226.html,100,100,100,100,100,100
42,hotels_html/hotel-0370.html,100,100,100,100,100,100
42,hotels_html/agoda-0350.html,100,100,0,100,100,0
42,hotels_html/kayak-1004.html,100,100,100,100,100,100
42,hotels_html/booking-1419.html,100,100,0,100,100,0
42,hotels_html/hotel-0600.html,100,100,100,100,100,100
42,hotels_html/trip-0385.html,100,100,100,100,100,100
42,hotels_html/booking-0121.html,100,100,0,100,100,0
42,hotels_html/kayak-0878.html,100,100,0,100,100,0
42,hotels_html/agoda-0180.html,100,100,100,100,100,100
42,hotels_html/agoda-0368.html,100,100,100,100,100,100
42,hotels_html/trip-1759.html,100,100,100,100,100,100
42,hotels_html/agoda-1685.html,100,100,0,100,100,0
42,hotels_html/hotel-0242.html,100,100,100,100,100,100
42,hotels_html/agoda-1174.html,100,100,100,100,100,100
42,hotels_html/trip-1654.html,100,100,100,100,100,100
42,hotels_html/trip-1762.html,100,100,100,100,100,100
42,hotels_html/kayak-1876.html,100,0,100,100,0,0
42,hotels_html/trip-1227.html,100,100,100,100,100,100
42,hotels_html/agoda-1163.html,100,100,0,100,100,0
42,hotels_html/kayak-0041.html,100,100,0,100,100,0
42,hotels_html/trip-0674.html,100,100,100,100,100,100
42,hotels_html/agoda-1002.html,100,100,100,100,100,100
42,hotels_html/kayak-0407.html,100,100,0,100,100,0
42,hotels_html/agoda-0590.html,100,100,0,100,100,0
42,hotels_html/trip-0438.html,100,100,100,100,100,100
42,hotels_html/trip-0633.html,100,100,100,100,100,100
42,hotels_html/agoda-0266.html,100,100,0,100,100,0
42,hotels_html/agoda-0493.html,100,100,100,100,100,100
42,hotels_html/booking-0054.html,100,100,0,100,100,0
42,hotels_html/kayak-0024.html,100,100,0,100,100,0
42,hotels_html/booking-0849.html,100,100,0,100,100,0
42,hotels_html/trip-1907.html,100,100,100,100,100,100
42,hotels_html/kayak-1702.html,100,100,100,100,100,100
42,hotels_html/trip-0589.html,100,100,100,100,100,100
42,hotels_html/kayak-0911.html,100,100,0,100,100,0
42,hotels_html/agoda-1207.html,100,100,100,100,100,100
42,hotels_html/booking-0694.html,100,100,0,100,100,0
42,hotels_html/trip-1651.html,100,100,100,100,100,100
42,hotels_html/booking-1741.html,100,100,0,100,100,0
42,hotels_html/booking-1500.html,100,100,0,100,100,0
42,hotels_html/trip-1923.html,100,100,100,100,100,100
42,hotels_html/kayak-1333.html,100,100,0,100,100,0
42,hotels_html/booking-0555.html,100,100,0,100,100,0
42,hotels_html/hotel-2017.html,100,100,0,100,100,0
42,hotels_html/booking-1723.html,100,100,0,100,100,0
42,hotels_html/booking-1619.html,100,100,0,100,100,0
42,hotels_html/agoda-1300.html,100,100,0,100,100,0
42,hotels_html/hotel-0718.html,100,100,100,100,100,100
42,hotels_html/kayak-1888.html,100,100,100,100,100,100
42,hotels_html/kayak-1293.html,100,100,100,100,100,100
42,hotels_html/hotel-1306.html,100,100,100,100,100,100
42,hotels_html/kayak-1582.html,100,100,100,100,100,100
42,hotels_html/trip-0421.html,100,100,100,100,100,100
42,hotels_html/agoda-0636.html,100,100,0,100,100,0
42,hotels_html/kayak-1026.html,100,100,0,100,100,0
42,hotels_html/booking-1681.html,100,100,0,100,100,0
42,hotels_html/trip-0318.html,100,100,100,100,100,100
42,hotels_html/agoda-0283.html,100,100,100,100,100,100
42,hotels_html/agoda-0687.html,100,100,0,100,100,0
42,hotels_html/trip-0563.html,100,100,100,100,100,100
42,hotels_html/agoda-1487.html,100,100,100,100,100,100
42,hotels_html/booking-1980.html,100,100,0,100,100,0
42,hotels_html/agoda-1755.html,100,100,100,100,100,100
42,hotels_html/booking-1176.html,100,100,0,100,100,0
42,hotels_html/agoda-1249.html,100,100,0,100,100,0
42,hotels_html/kayak-1224.html,100,100,100,100,100,100
42,hotels_html/agoda-0912.html,100,100,0,100,100,0
42,hotels_html/kayak-0574.html,100,100,0,100,100,0
42,hotels_html/hotel-0348.html,100,100,100,100,100,100
42,hotels_html/kayak-0272.html,100,100,0,100,100,0
42,hotels_html/booking-1469.html,100,100,0,100,100,0
42,hotels_html/hotel-0611.html,100,100,100,100,100,100
42,hotels_html/kayak-0685.html,100,100,0,100,100,0
42,hotels_html/kayak-0748.html,100,100,100,100,100,100
42,hotels_html/hotel-1449.html,100,100,0,100,100,0
42,hotels_html/kayak-1434.html,100,100,100,100,100,100
42,hotels_html/agoda-1998.html,100,100,100,100,100,100
42,hotels_html/agoda-1844.html,100,100,100,100,100,100
42,hotels_html/hotel-0490.html,100,100,0,100,100,0
42,hotels_html/hotel-0398.html,100,100,0,100,100,0
42,hotels_html/hotel-0476.html,100,100,100,100,100,100
42,hotels_html/hotel-0783.html,100,100,100,100,100,100
42,hotels_html/hotel-1445.html,100,100,100,100,100,100
42,hotels_html/hotel-1273.html,100,100,100,100,100,100
42,hotels_html/booking-1534.html,100,100,0,100,100,0
42,hotels_html/booking-1154.html,100,100,0,100,100,0
42,hotels_html/hotel-0094.html,100,100,100,100,100,100
42,hotels_html/trip-1271.html,100,100,100,100,100,100
42,hotels_html/hotel-1830.html,100,100,100,0,100,0
42,hotels_html/trip-0299.html,100,100,100,100,100,100
42,hotels_html/trip-1968.html,100,100,100,100,100,100
42,hotels_html/agoda-1387.html,100,100,0,100,100,0
42,hotels_html/kayak-0855.html,100,100,0,100,100,0
42,hotels_html/agoda-1114.html,100,100,0,100,100,0
42,hotels_html/trip-1537.html,100,100,100,100,100,100
42,hotels_html/kayak-1668.html,100,100,0,100,100,0
42,hotels_html/agoda-1910.html,100,100,0,100,100,0
42,hotels_html/booking-0097.html,100,100,0,100,100,0
42,hotels_html/kayak-0794.html,100,100,100,100,100,100
42,hotels_html/agoda-1737.html,100,100,0,100,100,0
